id,date_listed,project_id,project_name,developer,ortsteil,bezirk,lat,lon,property_type,rooms,area_m2,floor,total_floors,energy_class,completion_year,total_project_units,possession_status,payment_plan,has_lift,has_balcony,has_parking,transit_station,transit_line,transit_distance_min,to_brandenburg_gate_km,price_eur,price_per_m2_eur,price_usd,price_per_m2_usd,mortgage_rate_at_listing
N008260,2021-11-16,NC0026,Hofgarten Schöneberg,Adler Group,Schöneberg,Tempelhof-Schöneberg,52.47404,13.3455,3_room,3,84.6,4,5,A,2027,500,under_construction,off_plan_30_70,True,True,True,Ernst-Reuter-Platz,U2,57,5.18,720000,8505,777325,9186,1.1
N008261,2024-08-21,NC0127,Suites Falkenberg,Gewobag,Falkenberg,Lichtenberg,52.58589,13.54195,2_room,2,72.9,0,5,A_plus,2025,20,completed,full_at_handover,True,True,True,Halensee S,S Ringbahn,232,13.54,341000,4679,368469,5054,3.5
N008262,2021-04-30,NC0174,Atelier Baumschulenweg,Project Immobilien,Baumschulenweg,Treptow-Köpenick,52.46587,13.47431,2_room,2,55.3,4,5,A_plus,2028,50,ready_within_6m,off_plan_30_70,True,True,False,Gesundbrunnen U,U8,131,8.62,339000,6130,366125,6621,1.1
N008263,2022-03-20,NC0017,Hofgarten Lichtenrade,Groth Gruppe,Lichtenrade,Tempelhof-Schöneberg,52.39883,13.40163,4_room,4,101.7,1,4,A,2027,250,under_construction,full_at_handover,True,True,False,Rosa-Luxemburg-Platz,U2,177,13.16,708000,6960,764420,7517,1.8
N008264,2022-07-09,NC0080,Höfe Mitte,Project Immobilien,Mitte (Ort),Mitte,52.51973,13.42461,5_room_plus,5,140.7,4,4,A,2026,50,under_construction,off_plan_30_70,True,True,True,Prinzenstraße,U1,30,3.2,2127000,15120,2297569,16330,3.4
N008265,2024-02-07,NC0138,Atelier Mahlsdorf,Adler Group,Mahlsdorf,Marzahn-Hellersdorf,52.49829,13.6303,1_room,1,40.7,0,5,A_plus,2025,500,completed,off_plan_30_70,True,True,False,Kottbusser Tor U8,U8,178,17.21,200000,4902,215583,5294,3.85
N008266,2024-03-12,NC0112,Domizil Heiligensee,Gewobag,Heiligensee,Reinickendorf,52.61741,13.23483,4_room,4,76.8,4,4,B,2026,120,under_construction,off_plan_30_70,True,True,True,Ruhleben,U2,125,14.82,563000,7337,608289,7924,3.85
N008267,2021-11-20,NC0181,Gärten Kaulsdorf,Deutsche Wohnen,Kaulsdorf,Marzahn-Hellersdorf,52.50471,13.60066,2_room,2,43.6,1,6,A_plus,2027,120,under_construction,tranches_quarterly,True,True,False,Karl-Marx-Straße,U7,138,15.14,187000,4284,201844,4627,1.1
N008268,2025-07-12,NC0172,Pavillon Gatow,Becken,Gatow,Spandau,52.48549,13.17774,3_room,3,76.7,5,6,A_plus,2027,500,under_construction,off_plan_30_70,True,True,True,Mendelssohn-Bartholdy,U2,158,13.96,457000,5963,493879,6440,3.1
N008269,2022-06-21,NC0110,Gärten Kladow,Deutsche Wohnen,Kladow,Spandau,52.45323,13.15348,3_room,3,102.7,4,4,A_plus,2026,250,ready_within_6m,full_at_handover,True,True,False,Uhlandstraße,U1,160,16.72,619000,6028,668868,6510,1.8
N008270,2023-12-13,NC0089,Häuser Hellersdorf,Bonava,Hellersdorf,Marzahn-Hellersdorf,52.53272,13.5955,2_room,2,54.3,3,4,A,2024,50,under_construction,full_at_handover,True,True,False,Warschauer Straße,U1,125,14.85,218000,4017,235457,4339,4.1
N008271,2023-03-23,NC0128,Lofts Lübars,Trockland,Lübars,Reinickendorf,52.60422,13.36301,3_room,3,104.2,0,4,A_plus,2025,50,ready_within_6m,70_30,True,False,False,Wittenau U,U8,39,9.83,602000,5776,649825,6238,3.85
N008272,2023-03-02,NC0080,Höfe Mitte,Project Immobilien,Mitte (Ort),Mitte,52.51973,13.42461,2_room,2,78.6,8,8,A_plus,2026,50,under_construction,tranches_quarterly,True,True,False,Pankstraße,U8,50,3.2,886000,11270,956753,12172,3.85
N008273,2024-12-12,NC0059,Heimat Rummelsburg,Stofanel,Rummelsburg,Lichtenberg,52.49807,13.48946,2_room,2,65.7,2,5,A,2025,250,under_construction,full_at_handover,True,True,False,Neukölln,U7,63,7.83,487000,7408,525445,8000,3.5
N008274,2024-05-25,NC0085,Höfe Wannsee,Bauwert,Wannsee,Steglitz-Zehlendorf,52.42625,13.15801,2_room,2,51.8,0,4,A_plus,2024,20,under_construction,off_plan_30_70,True,True,True,Bundesplatz,S Ringbahn,155,17.94,510000,9832,550306,10619,3.85
N008275,2023-04-19,NC0073,Häuser Karlshorst,Becken,Karlshorst,Lichtenberg,52.47832,13.53584,2_room,2,48.7,0,6,A_plus,2026,250,ready_within_6m,70_30,True,True,False,Grenzallee,U7,78,11.51,316000,6496,341666,7015,3.85
N008276,2022-05-19,NC0069,Pavillon Britz,Groth Gruppe,Britz,Neukölln,52.44972,13.44916,2_room,2,62.4,3,8,B,2024,20,under_construction,tranches_quarterly,True,False,False,Blaschkoallee,U7,10,8.84,344000,5512,371566,5953,1.8
N008277,2024-05-13,NC0007,Atelier Lichterfelde,TAG Immobilien,Lichterfelde,Steglitz-Zehlendorf,52.4369,13.31432,3_room,3,114.0,2,6,A,2026,500,under_construction,tranches_quarterly,True,True,False,Britz-Süd,U7,108,9.82,969000,8503,1046872,9183,3.85
N008278,2023-10-16,NC0082,Gärten Lankwitz,Trockland,Lankwitz,Steglitz-Zehlendorf,52.4392,13.34618,2_room,2,87.2,11,12,A_plus,2026,50,completed,off_plan_30_70,True,True,False,Heidelberger Platz,S Ringbahn,67,8.84,671000,7701,725060,8317,4.1
N008279,2025-03-19,NC0086,Platz Weißensee,Investa Real Estate,Weißensee,Pankow,52.55186,13.47964,3_room,3,80.1,0,12,A,2026,50,ready_within_6m,full_at_handover,True,True,True,Alexanderplatz S,Stadtbahn,67,7.95,569000,7096,614008,7664,3.3
N008280,2026-02-28,NC0101,Quartier Borsigwalde,Becken,Borsigwalde,Reinickendorf,52.58451,13.28308,5_room_plus,5,149.9,8,12,A,2028,250,ready_within_6m,70_30,True,True,True,Rohrdamm,U7,76,9.92,1121000,7479,1210895,8078,3.1
N008281,2023-04-11,NC0086,Platz Weißensee,Investa Real Estate,Weißensee,Pankow,52.55186,13.47964,4_room,4,106.6,3,6,A_plus,2026,50,ready_within_6m,70_30,True,True,True,Yorckstraße,U7,122,7.95,924000,8672,998381,9366,3.85
N008282,2025-11-09,NC0039,Heimat Wannsee,Becken,Wannsee,Steglitz-Zehlendorf,52.41448,13.17166,3_room,3,84.2,5,12,A,2028,250,under_construction,tranches_quarterly,True,True,False,Wannsee,S1,11,17.97,1005000,11944,1085889,12900,3.1
N008283,2023-10-24,NC0033,Carré Kreuzberg,Trockland,Kreuzberg,Friedrichshain-Kreuzberg,52.50161,13.39768,4_room,4,110.1,4,6,A_plus,2025,250,under_construction,off_plan_30_70,True,True,False,Rosa-Luxemburg-Platz,U2,36,2.12,1170000,10623,1263399,11473,4.1
N008284,2024-11-29,NC0059,Heimat Rummelsburg,Stofanel,Rummelsburg,Lichtenberg,52.49807,13.48946,4_room,4,154.1,4,5,A_plus,2025,250,completed,tranches_quarterly,True,True,False,Treptower Park,S Ringbahn,24,7.83,1176000,7630,1269762,8241,3.5
N008285,2024-08-23,NC0164,Hofgarten Mariendorf,Bauwert,Mariendorf,Tempelhof-Schöneberg,52.44319,13.39109,2_room,2,83.7,0,6,A_plus,2026,50,under_construction,70_30,True,True,False,Jannowitzbrücke,Stadtbahn,101,8.18,530000,6331,572029,6838,3.5
N008286,2022-12-17,NC0079,Towers Weißensee,TAG Immobilien,Weißensee,Pankow,52.55117,13.47499,4_room,4,178.8,3,4,A,2025,250,ready_within_6m,70_30,True,True,False,Greifswalder Straße,S Ringbahn,28,7.64,1424000,7964,1537538,8601,3.4
N008287,2022-07-10,NC0106,Höfe Tiergarten,Becken,Tiergarten,Mitte,52.51574,13.34745,3_room,3,67.7,3,8,B,2026,250,ready_within_6m,off_plan_30_70,True,False,True,Tiergarten S,Stadtbahn,7,2.05,1010000,14914,1090779,16107,3.4
N008288,2022-10-02,NC0028,Quartier Pankow,Stofanel,Pankow (Ort),Pankow,52.56446,13.40181,3_room,3,98.4,0,4,A_plus,2027,500,under_construction,70_30,True,True,True,Gesundbrunnen S,S Ringbahn,27,5.6,806000,8189,870192,8844,3.4
N008289,2023-10-25,NC0115,Living Mariendorf,Berlinovo,Mariendorf,Tempelhof-Schöneberg,52.44131,13.39152,1_room,1,59.1,3,4,A,2024,250,under_construction,full_at_handover,True,False,True,Klosterstraße,U2,104,8.39,399000,6746,430887,7286,4.1
N008290,2021-08-31,NC0031,Platz Kreuzberg,Trockland,Kreuzberg,Friedrichshain-Kreuzberg,52.49945,13.39317,3_room,3,94.4,7,8,B,2027,20,under_construction,70_30,True,True,True,Kottbusser Tor,U1,20,2.15,921000,9755,994547,10535,1.1
N008291,2023-09-07,NC0101,Quartier Borsigwalde,Becken,Borsigwalde,Reinickendorf,52.58451,13.28308,2_room,2,32.9,0,5,A,2028,250,completed,off_plan_30_70,True,True,False,Jungfernheide S,S Ringbahn,72,9.92,165000,5029,178575,5431,4.1
N008292,2022-01-02,NC0054,Heimat Dahlem,Vonovia,Dahlem,Steglitz-Zehlendorf,52.45288,13.27761,3_room,3,92.2,8,8,A_plus,2025,500,under_construction,off_plan_30_70,True,True,False,Zehlendorf S,S1,41,9.78,1232000,13362,1330162,14431,1.8
N008293,2023-06-08,NC0101,Quartier Borsigwalde,Becken,Borsigwalde,Reinickendorf,52.58451,13.28308,3_room,3,117.4,5,5,A,2028,250,ready_within_6m,full_at_handover,True,True,False,Beusselstraße,S Ringbahn,84,9.92,561000,4779,605960,5162,3.85
N008294,2022-06-01,NC0182,Atelier Charlottenburg-Nord,Gewobag,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,52.53897,13.29286,1_room,1,37.2,6,8,A_plus,2026,20,under_construction,full_at_handover,True,True,False,Rathaus Reinickendorf,U8,67,6.27,336000,9018,362494,9739,1.8
N008295,2024-11-20,NC0100,Kiez Buch,Project Immobilien,Buch,Pankow,52.63834,13.48809,2_room,2,74.7,5,8,A_plus,2027,50,under_construction,full_at_handover,True,True,False,Altstadt Spandau,U7,270,15.48,352000,4720,380615,5098,3.5
N008296,2022-04-30,NC0126,Häuser Kladow,Bauwert,Kladow,Spandau,52.45089,13.14089,2_room,2,67.5,5,5,A_plus,2027,500,ready_within_6m,70_30,False,True,False,Weinmeisterstraße,U8,235,17.61,481000,7130,519624,7700,1.8
N008297,2022-05-02,NC0196,Park Friedenau,Becken,Friedenau,Tempelhof-Schöneberg,52.47282,13.31858,3_room,3,82.3,4,8,B,2025,50,ready_within_6m,tranches_quarterly,True,True,True,Konstanzer Straße,U7,32,6.28,890000,10819,961688,11685,1.8
N008298,2021-08-30,NC0131,Quartier Köpenick,ZIEGERT EverEstate,Köpenick (Ort),Treptow-Köpenick,52.45361,13.56559,1_room,1,23.6,0,6,A,2025,250,under_construction,tranches_quarterly,True,True,False,Märkisches Museum,U2,153,14.51,150000,6351,161989,6859,1.1
N008299,2021-06-23,NC0008,Lofts Kreuzberg,Stofanel,Kreuzberg,Friedrichshain-Kreuzberg,52.4994,13.39863,2_room,2,67.9,0,5,B,2025,500,under_construction,off_plan_30_70,True,True,False,Hausvogteiplatz,U2,17,2.35,733000,10788,791240,11651,1.1
N008300,2025-06-02,NC0141,Allee Prenzlauer,Adler Group,Prenzlauer Berg,Pankow,52.54883,13.43711,2_room,2,64.7,5,5,A,2024,120,under_construction,tranches_quarterly,True,True,True,Alexanderplatz S,Stadtbahn,42,5.41,685000,10581,739428,11428,3.3
N008301,2021-03-31,NC0197,Hofgarten Alt-Treptow,Project Immobilien,Alt-Treptow,Treptow-Köpenick,52.4947,13.44106,2_room,2,51.4,2,5,B,2028,20,under_construction,70_30,True,True,True,Warschauer Straße,U1,18,4.91,429000,8349,463130,9017,1.1
N008302,2022-03-30,NC0117,Domizil Französisch,Vonovia,Französisch Buchholz,Pankow,52.59381,13.42689,1_room,1,45.7,5,5,A,2026,250,ready_within_6m,full_at_handover,True,True,False,Pankow U2,U2,43,9.24,257000,5632,277768,6082,1.8
N008303,2025-11-18,NC0053,Suites Staaken,Buwog,Staaken,Spandau,52.53449,13.13129,3_room,3,53.7,2,4,A_plus,2027,120,under_construction,70_30,True,True,True,Rathaus Spandau,U7,56,16.79,283000,5274,305633,5696,3.1
N008304,2026-03-19,NC0023,Suites Treptow,Bauwert,Treptow,Treptow-Köpenick,52.48618,13.45647,3_room,3,96.1,0,5,A,2026,120,completed,full_at_handover,True,True,False,Schönleinstraße,U8,30,6.3,706000,7349,762958,7936,3.1
N008305,2025-11-23,NC0035,Domizil Pankow,STADT UND LAND,Pankow (Ort),Pankow,52.5715,13.40335,1_room,1,46.4,5,5,B,2027,500,under_construction,tranches_quarterly,True,False,True,Jakob-Kaiser-Platz,U7,104,6.38,390000,8410,421337,9083,3.1
N008306,2024-08-11,NC0134,Kiez Französisch,ZIEGERT EverEstate,Französisch Buchholz,Pankow,52.5936,13.42009,3_room,3,102.4,3,6,A_plus,2027,500,ready_within_6m,tranches_quarterly,True,True,False,Jakob-Kaiser-Platz,U7,131,9.06,730000,7128,788597,7699,3.5
N008307,2025-01-16,NC0053,Suites Staaken,Buwog,Staaken,Spandau,52.53449,13.13129,1_room,1,28.2,3,6,A_plus,2027,120,under_construction,off_plan_30_70,True,True,True,Treptower Park,S Ringbahn,275,16.79,156000,5528,168408,5970,3.3
N008308,2022-08-14,NC0112,Domizil Heiligensee,Gewobag,Heiligensee,Reinickendorf,52.61741,13.23483,2_room,2,61.9,2,5,B,2026,120,under_construction,tranches_quarterly,True,True,True,Moritzplatz,U8,212,14.82,406000,6566,438884,7091,3.4
N008309,2023-06-28,NC0128,Lofts Lübars,Trockland,Lübars,Reinickendorf,52.60422,13.36301,2_room,2,70.2,4,12,A_plus,2025,50,ready_within_6m,full_at_handover,True,True,True,Gesundbrunnen U,U8,80,9.83,469000,6678,506237,7213,3.85
N008310,2025-06-03,NC0056,Suites Waidmannslust,Groth Gruppe,Waidmannslust,Reinickendorf,52.60196,13.33477,2_room,2,56.7,4,6,A,2026,500,ready_within_6m,full_at_handover,True,True,True,Wittenau U,U8,23,9.96,324000,5716,349840,6173,3.3
N008311,2023-08-17,NC0124,Living Frohnau,Becken,Frohnau,Reinickendorf,52.64147,13.27658,1_room,1,33.4,4,4,A,2027,50,completed,70_30,True,True,True,Lindauer Allee,U8,98,15.5,251000,7516,271035,8118,4.1
N008312,2023-10-22,NC0133,Kiez Prenzlauer,Trockland,Prenzlauer Berg,Pankow,52.54799,13.43128,5_room_plus,5,149.1,7,8,A,2025,500,ready_within_6m,tranches_quarterly,True,True,False,Berlin Hauptbahnhof,Stadtbahn,65,5.06,1726000,11573,1863647,12499,4.1
N008313,2022-09-01,NC0068,Atelier Friedrichshain,Investa Real Estate,Friedrichshain,Friedrichshain-Kreuzberg,52.5188,13.44086,2_room,2,47.6,4,6,B,2026,250,ready_within_6m,70_30,True,True,False,Botanischer Garten,S1,152,4.28,538000,11306,580838,12211,3.4
N008314,2023-02-26,NC0145,Living Tempelhof,Investa Real Estate,Tempelhof,Tempelhof-Schöneberg,52.47325,13.40964,3_room,3,78.0,2,5,A_plus,2025,250,completed,off_plan_30_70,True,True,False,Schöneberg S,S Ringbahn,51,5.25,544000,6981,587774,7540,3.85
N008315,2021-04-27,NC0124,Living Frohnau,Becken,Frohnau,Reinickendorf,52.64147,13.27658,1_room,1,26.3,1,8,B,2027,50,ready_within_6m,70_30,True,True,True,Siemensdamm,U7,147,15.5,190000,7246,205538,7826,1.1
N008316,2022-09-05,NC0132,Heimat Friedrichshagen,STADT UND LAND,Friedrichshagen,Treptow-Köpenick,52.4624,13.61503,3_room,3,71.1,6,6,A_plus,2027,20,under_construction,full_at_handover,True,True,False,Mehringdamm,U7,188,17.15,602000,8462,649961,9139,3.4
N008317,2025-07-07,NC0042,Lofts Westend,Groth Gruppe,Westend,Charlottenburg-Wilmersdorf,52.51538,13.27405,2_room,2,67.9,0,5,A,2025,250,completed,70_30,True,True,False,Altstadt Spandau,U7,66,7.01,726000,10688,783932,11543,3.1
N008318,2023-11-25,NC0009,Atelier Malchow,Bonava,Malchow,Lichtenberg,52.57542,13.48677,4_room,4,113.1,3,6,A_plus,2027,500,ready_within_6m,70_30,False,True,True,Brandenburger Tor S,S1,125,9.88,611000,5402,660084,5834,4.1
N008319,2025-12-13,NC0063,Carré Dahlem,GAGFAH,Dahlem,Steglitz-Zehlendorf,52.45761,13.29771,2_room,2,72.0,4,4,A_plus,2027,500,completed,70_30,True,True,False,Bayerischer Platz,U7,59,8.48,1028000,14275,1110202,15417,3.1
N008320,2021-03-13,NC0028,Quartier Pankow,Stofanel,Pankow (Ort),Pankow,52.56446,13.40181,2_room,2,54.3,0,5,B,2027,500,under_construction,full_at_handover,True,True,True,Neukölln S,S Ringbahn,138,5.6,374000,6896,404058,7447,1.1
N008321,2022-06-15,NC0148,Lofts Wilmersdorf,Vonovia,Wilmersdorf,Charlottenburg-Wilmersdorf,52.49273,13.32604,5_room_plus,5,243.7,5,5,A,2028,50,under_construction,full_at_handover,True,True,False,Tempelhof S,S Ringbahn,56,4.37,2613000,10724,2822148,11582,1.8
N008322,2021-07-07,NC0126,Häuser Kladow,Bauwert,Kladow,Spandau,52.45089,13.14089,2_room,2,64.3,1,6,A,2027,500,under_construction,off_plan_30_70,True,True,False,Sundgauer Straße,S1,112,17.61,357000,5550,385313,5994,1.1
N008323,2024-06-06,NC0095,Lofts Alt-Treptow,Trockland,Alt-Treptow,Treptow-Köpenick,52.50091,13.44197,2_room,2,72.2,0,6,B,2026,20,under_construction,full_at_handover,True,True,False,Kottbusser Tor U8,U8,24,4.67,506000,7002,546242,7563,3.85
N008324,2023-11-29,NC0166,Platz Müggelheim,Groth Gruppe,Müggelheim,Treptow-Köpenick,52.41935,13.68769,2_room,2,67.7,8,8,A,2026,250,ready_within_6m,tranches_quarterly,True,True,True,Alexanderplatz S,Stadtbahn,263,23.6,473000,6985,510468,7544,4.1
N008325,2023-07-21,NC0047,Residenz Neukölln,ZIEGERT EverEstate,Neukölln (Ort),Neukölln,52.47578,13.44817,4_room,4,103.4,1,4,B,2026,120,under_construction,full_at_handover,True,True,False,Neukölln,U7,21,6.56,741000,7166,800370,7739,4.1
N008326,2024-03-19,NC0181,Gärten Kaulsdorf,Deutsche Wohnen,Kaulsdorf,Marzahn-Hellersdorf,52.50471,13.60066,1_room,1,35.4,7,8,A_plus,2027,120,ready_within_6m,off_plan_30_70,True,True,False,Hermannplatz,U7,147,15.14,184000,5184,198350,5599,3.85
N008327,2025-06-10,NC0132,Heimat Friedrichshagen,STADT UND LAND,Friedrichshagen,Treptow-Köpenick,52.4624,13.61503,2_room,2,72.4,5,8,A_plus,2027,20,ready_within_6m,70_30,True,True,True,Ernst-Reuter-Platz,U2,255,17.15,514000,7095,555066,7663,3.3
N008328,2023-06-27,NC0060,Hofgarten Köpenick,Adler Group,Köpenick (Ort),Treptow-Köpenick,52.45233,13.56942,1_room,1,28.8,12,12,A,2024,120,ready_within_6m,full_at_handover,True,False,False,Klosterstraße,U2,160,14.8,209000,7273,226029,7855,3.85
N008329,2024-07-31,NC0072,Residenz Hermsdorf,Project Immobilien,Hermsdorf,Reinickendorf,52.61436,13.29377,2_room,2,61.8,1,4,B,2028,500,completed,full_at_handover,True,True,True,Friedrichstraße,Stadtbahn,151,12.29,437000,7081,472436,7648,3.5
N008330,2024-04-30,NC0015,Hofgarten Westend,Becken,Westend,Charlottenburg-Wilmersdorf,52.51558,13.2673,2_room,2,64.4,1,5,A_plus,2028,120,under_construction,tranches_quarterly,True,True,True,Karl-Bonhoeffer-Nervenklinik,U8,114,7.47,687000,10672,741748,11525,3.85
N008331,2023-06-19,NC0161,Lofts Gesundbrunnen,Vonovia,Gesundbrunnen,Mitte,52.54639,13.40089,3_room,3,92.3,2,6,B,2027,20,under_construction,70_30,True,True,False,Friedrichstraße,Stadtbahn,40,3.7,624000,6765,674337,7306,3.85
N008332,2022-05-13,NC0113,Living Halensee,Gewobag,Halensee,Charlottenburg-Wilmersdorf,52.50405,13.30724,3_room,3,95.1,2,6,A_plus,2026,500,ready_within_6m,off_plan_30_70,True,True,False,Wilmersdorfer Straße,U7,6,4.96,1081000,11367,1167497,12276,1.8
N008333,2023-11-13,NC0044,Platz Hermsdorf,Bonava,Hermsdorf,Reinickendorf,52.61612,13.29123,1_room,1,41.4,0,6,A_plus,2026,20,under_construction,70_30,True,True,True,Siemensdamm,U7,113,12.54,288000,6957,311179,7513,4.1
N008334,2023-10-09,NC0082,Gärten Lankwitz,Trockland,Lankwitz,Steglitz-Zehlendorf,52.4392,13.34618,2_room,2,63.8,3,6,A,2026,50,under_construction,off_plan_30_70,True,True,True,Johannisthaler Chaussee,U7,90,8.84,536000,8399,578714,9071,4.1
N008335,2021-02-22,NC0002,Towers Lichtenrade,Project Immobilien,Lichtenrade,Tempelhof-Schöneberg,52.39856,13.41426,2_room,2,52.9,0,5,B,2026,500,under_construction,full_at_handover,True,True,False,Klosterstraße,U2,157,13.32,301000,5690,325155,6145,1.1
N008336,2021-07-30,NC0067,Hofgarten Tiergarten,Berlinovo,Tiergarten,Mitte,52.5141,13.35763,1_room,1,41.1,4,6,A_plus,2024,250,ready_within_6m,tranches_quarterly,True,True,False,Bülowstraße,U2,22,1.38,498000,12096,537466,13063,1.1
N008337,2022-04-10,NC0022,Residenz Lankwitz,Deutsche Wohnen,Lankwitz,Steglitz-Zehlendorf,52.44061,13.34926,2_room,2,59.4,0,8,A,2027,20,completed,full_at_handover,True,True,False,Senefelderplatz,U2,144,8.63,433000,7288,467494,7871,1.8
N008338,2025-11-11,NC0144,Carré Adlershof,ZIEGERT EverEstate,Adlershof,Treptow-Köpenick,52.42986,13.53101,1_room,1,46.9,2,6,A_plus,2026,50,under_construction,full_at_handover,True,True,False,Zwickauer Damm,U7,39,14.15,377000,8033,407249,8675,3.1
N008339,2025-12-19,NC0009,Atelier Malchow,Bonava,Malchow,Lichtenberg,52.57542,13.48677,3_room,3,91.8,4,5,A,2027,500,ready_within_6m,tranches_quarterly,True,True,True,Storkower Straße,S Ringbahn,71,9.88,458000,4985,494153,5384,3.1
N008340,2025-11-22,NC0198,Suites Steglitz,Diamona & Harnisch,Steglitz,Steglitz-Zehlendorf,52.44761,13.32587,3_room,3,91.0,5,12,A,2026,500,completed,70_30,False,False,False,Halensee S,S Ringbahn,74,8.41,850000,9341,917631,10089,3.1
N008341,2024-04-20,NC0032,Suites Hermsdorf,Bonava,Hermsdorf,Reinickendorf,52.6215,13.30255,1_room,1,30.7,0,6,A,2026,250,under_construction,tranches_quarterly,True,False,False,Paracelsus-Bad,U8,81,12.75,215000,6992,231778,7552,3.85
N008342,2022-07-09,NC0060,Hofgarten Köpenick,Adler Group,Köpenick (Ort),Treptow-Köpenick,52.45233,13.56942,2_room,2,64.6,3,4,A,2024,120,under_construction,full_at_handover,True,True,True,Ostbahnhof,Stadtbahn,140,14.8,522000,8083,563652,8730,3.4
N008343,2022-04-09,NC0109,Pavillon Karlshorst,Deutsche Wohnen,Karlshorst,Lichtenberg,52.48189,13.52289,4_room,4,129.0,4,6,A_plus,2027,20,ready_within_6m,70_30,True,True,True,Prinzenstraße,U1,101,10.55,1007000,7807,1087498,8431,1.8
N008344,2024-01-24,NC0182,Atelier Charlottenburg-Nord,Gewobag,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,52.53897,13.29286,3_room,3,67.6,5,5,A_plus,2026,20,under_construction,70_30,True,True,True,Jakob-Kaiser-Platz,U7,11,6.27,630000,9328,680546,10074,3.85
N008345,2021-01-25,NC0067,Hofgarten Tiergarten,Berlinovo,Tiergarten,Mitte,52.5141,13.35763,2_room,2,55.1,7,8,B,2024,250,under_construction,off_plan_30_70,True,True,True,Tiergarten S,Stadtbahn,7,1.38,657000,11913,709201,12866,1.1
N008346,2023-02-03,NC0070,Gärten Haselhorst,Project Immobilien,Haselhorst,Spandau,52.53832,13.23662,4_room,4,106.7,2,4,A_plus,2025,50,completed,70_30,True,True,False,Rohrdamm,U7,10,9.85,591000,5537,638125,5980,3.85
N008347,2024-08-14,NC0076,Carré Wedding,GAGFAH,Wedding,Mitte,52.54607,13.34303,4_room,4,108.2,1,5,A,2025,20,under_construction,70_30,True,True,True,Bernauer Straße,U8,44,4.06,995000,9198,1074871,9934,3.5
N008348,2021-05-12,NC0043,Wohnen Reinickendorf,STADT UND LAND,Reinickendorf (Ort),Reinickendorf,52.56902,13.33333,2_room,2,48.2,5,6,A_plus,2025,50,ready_within_6m,tranches_quarterly,True,True,False,Wutzkyallee,U7,235,6.59,249000,5167,269160,5581,1.1
N008349,2023-10-26,NC0173,Quartier Hellersdorf,Trockland,Hellersdorf,Marzahn-Hellersdorf,52.54002,13.60707,1_room,1,44.4,2,4,A,2028,120,ready_within_6m,full_at_handover,True,True,False,Berlin Hauptbahnhof,Stadtbahn,199,15.74,174000,3907,187459,4219,4.1
N008350,2025-08-07,NC0111,Park Halensee,Berlinovo,Halensee,Charlottenburg-Wilmersdorf,52.49528,13.29473,2_room,2,62.0,2,5,B,2027,120,ready_within_6m,off_plan_30_70,True,True,True,Halensee S,S Ringbahn,8,6.08,642000,10348,693150,11176,3.1
N008351,2023-03-14,NC0171,Wohnen Frohnau,Diamona & Harnisch,Frohnau,Reinickendorf,52.63789,13.28948,2_room,2,57.2,2,5,A_plus,2025,20,under_construction,full_at_handover,True,True,True,Hermannplatz U8,U8,234,14.78,406000,7095,438522,7663,3.85
