id,date_listed,ortsteil,bezirk,kiez_premium,lat,lon,property_type,rooms,area_m2,floor,total_floors,year_built,building_era,energy_class,position,condition,has_lift,has_balcony,has_cellar,has_parking,transit_station,transit_line,transit_distance_min,transit_distance_type,to_brandenburg_gate_km,price_eur,price_per_m2_eur,price_usd,price_per_m2_usd,mortgage_rate_at_listing
S038247,2022-07-28,Baumschulenweg,Treptow-Köpenick,medium,52.46011,13.46945,2_room,2,49.7,4,6,1921,altbau_pre_1949,G,vorderhaus,renoviert,False,False,False,False,Neukölln,U7,15,tram_bus,8.81,180000,3616,194122,3905,3.4
S038248,2021-10-06,Haselhorst,Spandau,low,52.54122,13.22342,1_room,1,37.2,1,5,1911,altbau_pre_1949,G,seitenflügel,kernsaniert,True,False,False,False,Rosa-Luxemburg-Platz,U2,53,tram_bus,10.8,86000,2320,93098,2506,1.1
S038249,2025-02-24,Adlershof,Treptow-Köpenick,medium,52.4233,13.55808,3_room,3,100.2,4,8,2003,modern_1990_2010,B,gartenhaus,renoviert,True,True,False,True,Rudow,U7,19,tram_bus,16.01,349000,3481,376592,3759,3.3
S038250,2021-12-17,Treptow,Treptow-Köpenick,medium,52.49117,13.46996,3_room,3,82.9,4,5,1899,altbau_pre_1949,G,vorderhaus,saniert,False,True,False,False,Ostkreuz,S Ringbahn,9,tram_bus,6.84,321000,3870,346598,4180,1.1
S038251,2025-10-07,Köpenick (Ort),Treptow-Köpenick,medium,52.4541,13.57003,3_room,3,81.8,1,3,1932,altbau_pre_1949,G,hinterhaus,modernisiert,False,False,True,False,Zehlendorf S,S1,93,tram_bus,14.75,228000,2788,246436,3011,3.1
S038252,2023-09-11,Lichtenrade,Tempelhof-Schöneberg,low,52.40777,13.39776,2_room,2,67.8,0,12,1982,post_war_1949_1990,E,vorderhaus,kernsaniert,True,False,False,False,Parchimer Allee,U7,34,tram_bus,12.14,185000,2723,199365,2941,4.1
S038253,2024-01-10,Westend,Charlottenburg-Wilmersdorf,high,52.51449,13.24766,5_room_plus,5,174.7,3,5,1968,post_war_1949_1990,D,vorderhaus,kernsaniert,True,True,True,True,Beusselstraße,S Ringbahn,27,tram_bus,8.8,1053000,6026,1137002,6508,3.85
S038254,2026-01-15,Borsigwalde,Reinickendorf,low,52.58801,13.29897,4_room,4,108.2,3,4,2019,new_post_2010,A,hinterhaus,kernsaniert,True,True,True,False,Alexanderplatz S,Stadtbahn,45,tram_bus,9.59,541000,4995,583876,5395,3.1
S038255,2021-10-24,Zehlendorf,Steglitz-Zehlendorf,high,52.42482,13.2539,4_room,4,112.2,1,5,1916,altbau_pre_1949,E,vorderhaus,modernisiert,False,True,True,True,Zehlendorf S,S1,4,walk,13.18,709000,6319,765488,6825,1.1
S038256,2021-06-30,Niederschönhausen,Pankow,medium,52.58432,13.41661,1_room,1,43.0,4,5,1902,altbau_pre_1949,E,vorderhaus,renovierungsbedürftig,False,True,True,True,Kottbusser Tor,U1,39,tram_bus,8.01,140000,3260,151389,3521,1.1
S038257,2024-03-08,Schmargendorf,Charlottenburg-Wilmersdorf,high,52.47456,13.28837,4_room,4,106.4,4,5,2012,new_post_2010,A,vorderhaus,modernisiert,True,True,True,False,Berliner Straße,U7,15,tram_bus,7.62,803000,7542,866826,8145,3.85
S038258,2021-01-07,Borsigwalde,Reinickendorf,low,52.59811,13.29189,2_room,2,58.0,0,4,1887,altbau_pre_1949,E,gartenhaus,modernisiert,False,False,False,False,Karl-Bonhoeffer-Nervenklinik,U8,14,tram_bus,10.79,138000,2384,149433,2575,1.1
S038259,2022-09-02,Hermsdorf,Reinickendorf,medium,52.62097,13.31075,2_room,2,43.7,5,6,1896,altbau_pre_1949,D,vorderhaus,renoviert,False,True,False,False,Wittenau U,U8,17,tram_bus,12.49,171000,3913,184563,4226,3.4
S038260,2024-04-19,Friedrichshain,Friedrichshain-Kreuzberg,high,52.52271,13.46505,2_room,2,33.2,2,3,1982,post_war_1949_1990,D,vorderhaus,renovierungsbedürftig,False,True,True,False,Schönleinstraße,U8,18,tram_bus,5.95,122000,3672,131606,3965,3.85
S038261,2024-01-26,Weißensee,Pankow,medium,52.55196,13.47166,1_room,1,47.2,2,6,1982,post_war_1949_1990,F,seitenflügel,saniert,True,True,False,False,Landsberger Allee,S Ringbahn,16,tram_bus,7.49,172000,3637,185474,3928,3.85
S038262,2026-03-22,Tempelhof,Tempelhof-Schöneberg,medium,52.46526,13.36308,3_room,3,77.6,6,8,1985,post_war_1949_1990,G,gartenhaus,kernsaniert,True,False,False,False,Ostkreuz,S Ringbahn,33,tram_bus,5.76,259000,3332,279204,3599,3.1
S038263,2022-09-27,Hermsdorf,Reinickendorf,medium,52.6196,13.31406,1_room,1,27.3,4,8,1998,modern_1990_2010,D,vorderhaus,renovierungsbedürftig,True,True,True,False,Bülowstraße,U2,59,tram_bus,12.27,78000,2853,83974,3081,3.4
S038264,2021-02-03,Niederschönhausen,Pankow,medium,52.56653,13.42583,4_room,4,116.1,3,5,1970,post_war_1949_1990,F,gartenhaus,renoviert,True,False,False,False,Franz-Neumann-Platz,U8,20,tram_bus,6.46,325000,2801,351125,3025,1.1
S038265,2020-08-14,Blankenburg,Pankow,low,52.60087,13.45128,4_room,4,163.4,3,6,1930,altbau_pre_1949,E,vorderhaus,renoviert,False,True,True,False,Schönhauser Allee,S Ringbahn,29,tram_bus,10.64,439000,2687,474156,2902,1.1
S038266,2023-01-29,Neukölln (Ort),Neukölln,medium,52.48666,13.44482,3_room,3,68.5,2,3,1911,altbau_pre_1949,E,seitenflügel,kernsaniert,False,True,True,False,Rathaus Neukölln,U7,2,walk,5.61,347000,5063,374346,5468,3.85
S038267,2024-11-08,Spandau (Ort),Spandau,low,52.54686,13.2026,3_room,3,89.4,2,5,1994,modern_1990_2010,B,gartenhaus,renovierungsbedürftig,True,True,True,True,Nollendorfplatz,U1,49,tram_bus,12.32,223000,2498,241072,2697,3.5
S038268,2026-02-14,Marienfelde,Tempelhof-Schöneberg,low,52.41618,13.37825,3_room,3,66.5,2,4,2014,new_post_2010,A_plus,vorderhaus,modernisiert,True,False,True,True,Bernauer Straße,U8,58,tram_bus,11.13,416000,6263,449784,6764,3.1
S038269,2020-04-04,Hermsdorf,Reinickendorf,medium,52.60895,13.31445,2_room,2,56.5,0,5,2003,modern_1990_2010,C,vorderhaus,modernisiert,True,False,True,False,Gesundbrunnen S,S Ringbahn,43,tram_bus,11.15,150000,2650,161680,2862,1.1
S038270,2020-03-03,Hermsdorf,Reinickendorf,medium,52.6156,13.30392,3_room,3,79.7,0,3,1911,altbau_pre_1949,F,hinterhaus,saniert,False,False,True,True,Johannisthaler Chaussee,U7,97,tram_bus,12.12,197000,2474,212860,2671,1.1
S038271,2020-06-06,Falkenberg,Lichtenberg,low,52.59492,13.52402,1_room,1,35.2,4,6,1978,post_war_1949_1990,G,gartenhaus,saniert,True,True,False,False,Bülowstraße,U2,70,tram_bus,13.2,59000,1675,63610,1809,1.1
S038272,2020-06-06,Nikolassee,Steglitz-Zehlendorf,high,52.44896,13.20627,4_room,4,83.0,3,12,2011,new_post_2010,A,vorderhaus,renoviert,True,False,False,True,Nikolassee,S1,3,walk,13.81,605000,7291,653715,7874,1.1
S038273,2026-01-03,Weißensee,Pankow,medium,52.55447,13.462,3_room,3,69.6,4,5,1909,altbau_pre_1949,E,vorderhaus,saniert,False,False,True,False,Hermannstraße,U8,45,tram_bus,7.11,309000,4442,333738,4798,3.1
S038274,2020-06-14,Heiligensee,Reinickendorf,medium,52.62187,13.22502,3_room,3,62.1,2,5,2007,modern_1990_2010,H,vorderhaus,kernsaniert,True,False,True,False,Halemweg,U7,42,tram_bus,15.63,161000,2601,174377,2809,1.1
S038275,2021-03-10,Hellersdorf,Marzahn-Hellersdorf,low,52.53703,13.60776,1_room,1,49.2,4,5,2007,modern_1990_2010,F,vorderhaus,saniert,True,True,False,False,Bülowstraße,U2,77,tram_bus,15.73,99000,2002,106466,2162,1.1
S038276,2020-03-29,Haselhorst,Spandau,low,52.5489,13.24037,2_room,2,80.9,2,3,1935,altbau_pre_1949,E,vorderhaus,kernsaniert,False,False,True,True,Altstadt Spandau,U7,13,tram_bus,9.97,260000,3216,280876,3473,1.1
S038277,2021-11-05,Plänterwald,Treptow-Köpenick,medium,52.48436,13.48578,3_room,3,77.4,1,4,2002,modern_1990_2010,E,seitenflügel,kernsaniert,True,True,True,False,Treptower Park,S Ringbahn,14,tram_bus,8.13,369000,4770,398917,5151,1.1
S038278,2024-05-28,Baumschulenweg,Treptow-Köpenick,medium,52.47413,13.48632,3_room,3,83.2,5,5,1977,post_war_1949_1990,E,vorderhaus,modernisiert,True,True,False,True,Grenzallee,U7,10,tram_bus,8.72,310000,3723,334589,4021,3.85
S038279,2023-05-18,Reinickendorf (Ort),Reinickendorf,low,52.56208,13.3386,3_room,3,85.5,7,12,2012,new_post_2010,A_plus,hinterhaus,modernisiert,True,False,True,True,Paracelsus-Bad,U8,12,tram_bus,5.74,395000,4622,426870,4991,3.85
S038280,2022-06-22,Mariendorf,Tempelhof-Schöneberg,medium,52.45378,13.39263,2_room,2,59.0,5,5,2020,new_post_2010,A_plus,vorderhaus,modernisiert,True,True,True,False,Anhalter Bahnhof,S1,37,tram_bus,7.02,267000,4521,288271,4883,1.8
S038281,2023-07-17,Frohnau,Reinickendorf,medium,52.63034,13.27339,1_room,1,31.0,6,6,2022,new_post_2010,C,gartenhaus,renovierungsbedürftig,True,True,True,False,Brandenburger Tor S,S1,63,tram_bus,14.51,96000,3085,103252,3332,4.1
S038282,2022-02-27,Heiligensee,Reinickendorf,medium,52.62638,13.20932,2_room,2,56.0,0,4,1913,altbau_pre_1949,E,gartenhaus,renoviert,False,False,True,False,Jakob-Kaiser-Platz,U7,42,tram_bus,16.71,154000,2748,166155,2968,1.8
S038283,2023-07-28,Adlershof,Treptow-Köpenick,medium,52.43884,13.54419,2_room,2,63.9,7,12,2004,modern_1990_2010,D,vorderhaus,kernsaniert,True,True,True,True,Wutzkyallee,U7,27,tram_bus,14.19,301000,4717,325593,5095,4.1
S038284,2023-01-19,Falkenberg,Lichtenberg,low,52.59531,13.52611,2_room,2,49.5,2,5,1971,post_war_1949_1990,G,seitenflügel,kernsaniert,True,True,True,True,Rosenthaler Platz,U8,47,tram_bus,13.34,120000,2414,129146,2607,3.85
S038285,2026-02-01,Friedenau,Tempelhof-Schöneberg,high,52.48286,13.32686,5_room_plus,5,171.2,4,4,2000,modern_1990_2010,F,seitenflügel,kernsaniert,True,True,True,False,Friedenau S,S1,4,walk,5.07,1163000,6795,1256503,7339,3.1
S038286,2022-11-05,Wedding,Mitte,medium,52.54278,13.34664,4_room,4,98.3,0,5,1977,post_war_1949_1990,E,seitenflügel,modernisiert,False,True,True,True,Bismarckstraße,U7,25,tram_bus,3.62,370000,3766,399622,4067,3.4
S038287,2020-03-28,Staaken,Spandau,low,52.54122,13.15297,1_room,1,40.3,0,4,2017,new_post_2010,A,vorderhaus,renovierungsbedürftig,True,True,True,False,Uhlandstraße,U1,56,tram_bus,15.45,86000,2139,93099,2311,1.1
S038288,2022-01-07,Tiergarten,Mitte,high,52.51324,13.35912,3_room,3,73.1,0,4,1981,post_war_1949_1990,E,vorderhaus,saniert,False,False,True,True,Halemweg,U7,26,tram_bus,1.3,491000,6714,530196,7251,1.8
S038289,2022-06-23,Kaulsdorf,Marzahn-Hellersdorf,low,52.51161,13.57879,1_room,1,34.1,5,5,1970,post_war_1949_1990,D,vorderhaus,kernsaniert,True,False,True,False,Mendelssohn-Bartholdy,U2,66,tram_bus,13.62,97000,2834,104287,3061,1.8
S038290,2025-06-30,Wannsee,Steglitz-Zehlendorf,high,52.42189,13.15385,4_room,4,77.5,3,5,1948,altbau_pre_1949,E,hinterhaus,saniert,False,True,True,False,Wannsee,S1,2,walk,18.44,554000,7145,597858,7717,3.3
S038291,2021-07-14,Müggelheim,Treptow-Köpenick,low,52.42765,13.66092,3_room,3,107.0,0,6,1995,modern_1990_2010,B,vorderhaus,renovierungsbedürftig,True,True,True,False,Sundgauer Straße,S1,117,tram_bus,21.57,285000,2666,307977,2879,1.1
S038292,2023-01-04,Lichterfelde,Steglitz-Zehlendorf,medium,52.44418,13.30571,4_room,4,85.8,3,5,1951,post_war_1949_1990,D,seitenflügel,modernisiert,True,True,True,False,Johannisthaler Chaussee,U7,44,tram_bus,9.38,403000,4701,435768,5077,3.85
S038293,2022-01-20,Kaulsdorf,Marzahn-Hellersdorf,low,52.50712,13.59056,2_room,2,57.3,0,8,1952,post_war_1949_1990,G,vorderhaus,renovierungsbedürftig,False,True,True,True,Frankfurter Allee,S Ringbahn,35,tram_bus,14.44,77000,1346,83260,1454,1.8
S038294,2022-02-19,Neukölln (Ort),Neukölln,medium,52.47418,13.42551,4_room,4,89.0,7,8,1955,post_war_1949_1990,D,seitenflügel,kernsaniert,True,True,True,False,Rathaus Neukölln,U7,3,walk,5.69,441000,4957,476346,5354,1.8
S038295,2021-04-23,Friedrichshagen,Treptow-Köpenick,medium,52.46918,13.62633,2_room,2,45.9,4,4,1970,post_war_1949_1990,F,vorderhaus,saniert,True,False,True,False,Bülowstraße,U2,83,tram_bus,17.63,137000,2977,147736,3215,1.1
S038296,2021-01-05,Tempelhof,Tempelhof-Schöneberg,medium,52.47317,13.36566,2_room,2,69.6,3,3,1970,post_war_1949_1990,E,hinterhaus,kernsaniert,False,True,False,False,Warschauer Straße,U1,28,tram_bus,4.86,166000,2385,179326,2576,1.1
S038297,2020-05-20,Zehlendorf,Steglitz-Zehlendorf,high,52.43817,13.24007,5_room_plus,5,134.0,2,3,2020,new_post_2010,B,vorderhaus,modernisiert,True,False,False,False,Zehlendorf S,S1,4,walk,12.74,955000,7125,1030943,7695,1.1
S038298,2020-09-25,Borsigwalde,Reinickendorf,low,52.58506,13.28996,2_room,2,66.1,6,6,1885,altbau_pre_1949,G,vorderhaus,kernsaniert,False,False,True,False,Rathaus Spandau,U7,36,tram_bus,9.68,131000,1985,141798,2144,1.1
S038299,2024-01-19,Kladow,Spandau,medium,52.46169,13.15485,1_room,1,41.1,2,8,1987,post_war_1949_1990,E,vorderhaus,kernsaniert,False,False,True,False,Warschauer Straße S,Stadtbahn,91,tram_bus,16.27,128000,3121,138397,3371,3.85
S038300,2024-10-12,Wilmersdorf,Charlottenburg-Wilmersdorf,high,52.48622,13.3206,2_room,2,62.4,3,6,1953,post_war_1949_1990,E,hinterhaus,modernisiert,False,True,True,True,Hohenzollerndamm S,S Ringbahn,2,walk,5.11,310000,4966,334526,5364,3.5
S038301,2023-05-12,Hermsdorf,Reinickendorf,medium,52.61976,13.30864,4_room,4,103.0,8,8,1950,post_war_1949_1990,E,hinterhaus,modernisiert,True,True,False,False,Kurfürstenstraße,U1,60,tram_bus,12.42,301000,2924,325080,3157,3.85
S038302,2023-03-20,Haselhorst,Spandau,low,52.54107,13.22362,1_room,1,39.8,1,5,1985,post_war_1949_1990,E,vorderhaus,kernsaniert,False,True,False,True,Rohrdamm,U7,9,tram_bus,10.78,139000,3487,149739,3766,3.85
S038303,2022-10-12,Hohenschönhausen,Lichtenberg,low,52.5704,13.5163,2_room,2,69.1,1,4,1952,post_war_1949_1990,F,vorderhaus,kernsaniert,True,True,False,False,Hallesches Tor,U1,48,tram_bus,11.14,213000,3086,230220,3333,3.4
S038304,2020-05-16,Plänterwald,Treptow-Köpenick,medium,52.471,13.48561,2_room,2,52.7,1,3,2014,new_post_2010,E,vorderhaus,modernisiert,False,True,False,False,Hermannstraße S,S Ringbahn,17,tram_bus,8.87,190000,3596,204803,3883,1.1
S038305,2022-12-12,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,medium,52.52852,13.2811,3_room,3,109.8,1,8,1955,post_war_1949_1990,E,hinterhaus,renoviert,False,True,True,True,Jungfernheide U,U7,5,walk,6.68,432000,3934,466716,4249,3.4
S038306,2022-06-17,Grunewald,Charlottenburg-Wilmersdorf,high,52.47822,13.26631,5_room_plus,5,95.1,8,12,1928,altbau_pre_1949,G,seitenflügel,modernisiert,False,True,True,False,Südkreuz,S Ringbahn,33,tram_bus,8.65,671000,7059,725197,7624,1.8
S038307,2024-09-29,Schöneberg,Tempelhof-Schöneberg,high,52.47812,13.36686,2_room,2,46.7,6,6,1946,altbau_pre_1949,B,vorderhaus,renovierungsbedürftig,True,True,False,False,Schlesisches Tor,U1,28,tram_bus,4.31,280000,6002,302538,6482,3.5
S038308,2026-02-26,Lichtenrade,Tempelhof-Schöneberg,low,52.39812,13.40661,1_room,1,29.4,3,8,1957,post_war_1949_1990,F,vorderhaus,modernisiert,True,False,False,False,Ernst-Reuter-Platz,U2,58,tram_bus,13.29,80000,2732,86710,2951,3.1
S038309,2025-12-07,Haselhorst,Spandau,low,52.54544,13.21561,2_room,2,52.9,2,5,1910,altbau_pre_1949,C,vorderhaus,kernsaniert,False,False,False,False,Prinzenstraße,U1,59,tram_bus,11.43,171000,3243,185105,3502,3.1
S038310,2025-12-09,Rudow,Neukölln,low,52.42028,13.49731,1_room,1,34.8,1,8,1969,post_war_1949_1990,F,seitenflügel,kernsaniert,True,False,True,False,Zwickauer Damm,U7,7,walk,13.4,120000,3442,129503,3718,3.1
S038311,2024-04-25,Niederschönhausen,Pankow,medium,52.57201,13.42364,4_room,4,127.6,0,5,2001,modern_1990_2010,D,vorderhaus,renoviert,True,True,True,False,Franz-Neumann-Platz,U8,21,tram_bus,6.93,581000,4552,627068,4916,3.85
S038312,2021-05-24,Gatow,Spandau,medium,52.48196,13.18623,1_room,1,28.3,6,6,2016,new_post_2010,A_plus,vorderhaus,renoviert,True,True,True,False,Jungfernheide U,U7,41,tram_bus,13.51,115000,4061,124188,4386,1.1
S038313,2022-05-26,Wannsee,Steglitz-Zehlendorf,high,52.41753,13.17504,3_room,3,77.7,4,5,1977,post_war_1949_1990,D,seitenflügel,saniert,True,True,False,True,Wannsee,S1,3,walk,17.58,605000,7790,653690,8413,1.8
S038314,2026-02-23,Siemensstadt,Spandau,low,52.53445,13.25084,2_room,2,66.4,2,5,1985,post_war_1949_1990,D,hinterhaus,kernsaniert,False,True,False,False,Mierendorffplatz,U7,22,tram_bus,8.82,209000,3153,226236,3405,3.1
S038315,2023-10-23,Spandau (Ort),Spandau,low,52.53924,13.20526,3_room,3,94.5,3,12,2016,new_post_2010,B,vorderhaus,saniert,True,True,False,False,Rohrdamm,U7,20,tram_bus,11.94,371000,3929,400870,4243,4.1
S038316,2022-09-28,Wilmersdorf,Charlottenburg-Wilmersdorf,high,52.48095,13.32283,2_room,2,66.2,5,12,1888,altbau_pre_1949,G,vorderhaus,modernisiert,False,False,True,False,Kurfürstendamm,U1,16,tram_bus,5.41,447000,6755,482905,7296,3.4
S038317,2022-03-07,Kaulsdorf,Marzahn-Hellersdorf,low,52.49356,13.57964,2_room,2,79.7,4,6,1954,post_war_1949_1990,F,vorderhaus,modernisiert,True,True,False,False,Hermannplatz,U7,49,tram_bus,13.9,149000,1872,161041,2022,1.8
S038318,2022-10-01,Lichterfelde,Steglitz-Zehlendorf,medium,52.43419,13.31538,2_room,2,39.1,1,3,2015,new_post_2010,A_plus,seitenflügel,kernsaniert,True,True,True,False,Lindauer Allee,U8,76,tram_bus,10.06,275000,7035,297220,7598,3.4
S038319,2024-08-27,Wittenau,Reinickendorf,low,52.60008,13.31054,4_room,4,116.6,2,3,2022,new_post_2010,A,vorderhaus,saniert,True,True,True,False,Wittenau U,U8,4,walk,10.36,751000,6445,811532,6961,3.5
S038320,2024-04-18,Marienfelde,Tempelhof-Schöneberg,low,52.41245,13.37184,2_room,2,60.0,1,6,1943,altbau_pre_1949,D,seitenflügel,renovierungsbedürftig,True,False,False,True,Südkreuz,S Ringbahn,36,tram_bus,11.55,167000,2789,180651,3012,3.85
S038321,2022-06-03,Siemensstadt,Spandau,low,52.55438,13.24832,4_room,4,116.3,2,4,1922,altbau_pre_1949,H,gartenhaus,renovierungsbedürftig,False,True,True,False,Eisenacher Straße,U7,42,tram_bus,9.72,197000,1694,212722,1829,1.8
S038322,2024-01-22,Wittenau,Reinickendorf,low,52.59373,13.31414,3_room,3,72.6,2,3,1935,altbau_pre_1949,D,hinterhaus,kernsaniert,False,True,False,False,Wittenau U,U8,2,walk,9.62,253000,3487,273626,3766,3.85
S038323,2024-07-08,Märkisches Viertel,Reinickendorf,low,52.59833,13.36262,2_room,2,88.7,4,4,1954,post_war_1949_1990,E,hinterhaus,modernisiert,True,True,True,True,Karl-Bonhoeffer-Nervenklinik,U8,16,tram_bus,9.18,287000,3242,310440,3502,3.5
S038324,2020-12-13,Reinickendorf (Ort),Reinickendorf,low,52.55845,13.31463,2_room,2,59.5,4,8,1986,post_war_1949_1990,F,vorderhaus,renoviert,True,False,False,False,Uhlandstraße,U1,37,tram_bus,6.34,152000,2548,163808,2752,1.1
S038325,2023-03-23,Schöneberg,Tempelhof-Schöneberg,high,52.48783,13.34671,4_room,4,140.5,0,5,1993,modern_1990_2010,D,vorderhaus,kernsaniert,True,False,True,False,Jakob-Kaiser-Platz,U7,38,tram_bus,3.8,733000,5215,791462,5632,3.85
S038326,2024-02-21,Lichtenrade,Tempelhof-Schöneberg,low,52.40146,13.41026,4_room,4,92.9,3,5,2006,modern_1990_2010,E,hinterhaus,saniert,True,True,True,True,Bundesplatz,S Ringbahn,49,tram_bus,12.96,353000,3802,381493,4107,3.85
S038327,2025-01-02,Siemensstadt,Spandau,low,52.52977,13.23884,2_room,2,79.5,0,5,1888,altbau_pre_1949,H,hinterhaus,renovierungsbedürftig,False,True,True,True,Savignyplatz,Stadtbahn,27,tram_bus,9.51,126000,1587,136306,1714,3.3
S038328,2020-09-27,Lankwitz,Steglitz-Zehlendorf,medium,52.43426,13.34431,1_room,1,29.7,0,5,2019,new_post_2010,A,seitenflügel,renovierungsbedürftig,True,True,True,False,Klosterstraße,U2,47,tram_bus,9.4,103000,3471,111339,3748,1.1
S038329,2020-11-08,Wilmersdorf,Charlottenburg-Wilmersdorf,high,52.49732,13.32062,2_room,2,55.7,3,4,1990,modern_1990_2010,E,seitenflügel,saniert,True,False,True,True,Hohenzollerndamm S,S Ringbahn,2,walk,4.4,492000,8828,531399,9534,1.1
S038330,2021-06-13,Mahlsdorf,Marzahn-Hellersdorf,low,52.49796,13.61567,3_room,3,106.7,3,4,1982,post_war_1949_1990,D,hinterhaus,saniert,False,True,False,True,Pankow U2,U2,70,tram_bus,16.23,172000,1611,185592,1740,1.1
S038331,2024-04-02,Waidmannslust,Reinickendorf,low,52.59903,13.35892,4_room,4,131.8,4,8,1892,altbau_pre_1949,G,vorderhaus,modernisiert,False,True,True,True,Residenzstraße,U8,22,tram_bus,9.29,420000,3187,453503,3442,3.85
S038332,2023-10-24,Wittenau,Reinickendorf,low,52.59274,13.31759,1_room,1,20.0,2,5,1937,altbau_pre_1949,F,seitenflügel,modernisiert,True,False,False,True,Wittenau U,U8,2,walk,9.42,71000,3542,76499,3825,4.1
S038333,2020-12-26,Dahlem,Steglitz-Zehlendorf,high,52.45763,13.28911,4_room,4,74.1,1,12,2012,new_post_2010,A_plus,vorderhaus,kernsaniert,True,False,True,False,Sundgauer Straße,S1,16,tram_bus,8.86,738000,9958,796918,10755,1.1
S038334,2024-05-31,Mahlsdorf,Marzahn-Hellersdorf,low,52.4996,13.6125,3_room,3,99.8,1,5,1966,post_war_1949_1990,C,vorderhaus,kernsaniert,True,True,False,True,Rosa-Luxemburg-Platz,U2,62,tram_bus,16.0,289000,2899,312314,3131,3.85
S038335,2022-02-20,Marienfelde,Tempelhof-Schöneberg,low,52.41029,13.3675,1_room,1,38.7,2,5,2012,new_post_2010,A,gartenhaus,kernsaniert,True,False,False,False,Rudow,U7,41,tram_bus,11.81,224000,5781,241531,6243,1.8
S038336,2022-07-29,Plänterwald,Treptow-Köpenick,medium,52.46458,13.47788,2_room,2,59.2,3,6,1955,post_war_1949_1990,E,hinterhaus,saniert,False,False,True,True,Rudow,U7,36,tram_bus,8.89,192000,3244,207258,3504,3.4
S038337,2024-02-01,Adlershof,Treptow-Köpenick,medium,52.44561,13.56743,1_room,1,36.4,1,5,1914,altbau_pre_1949,H,vorderhaus,saniert,False,True,False,False,Hermannplatz,U7,46,tram_bus,15.06,114000,3127,123036,3377,3.85
S038338,2022-09-24,Mahlsdorf,Marzahn-Hellersdorf,low,52.49439,13.64138,3_room,3,99.2,2,6,2017,new_post_2010,A_plus,vorderhaus,kernsaniert,True,False,True,True,Siemensdamm,U7,105,tram_bus,18.01,432000,4359,466924,4708,3.4
S038339,2020-08-17,Schöneberg,Tempelhof-Schöneberg,high,52.47126,13.34914,2_room,2,59.3,4,8,1963,post_war_1949_1990,G,vorderhaus,kernsaniert,False,False,True,True,Bundesplatz,S Ringbahn,13,tram_bus,5.37,247000,4173,267214,4507,1.1
S038340,2021-01-16,Moabit,Mitte,medium,52.52495,13.33146,3_room,3,87.6,5,6,1947,altbau_pre_1949,G,seitenflügel,kernsaniert,False,True,True,False,Mendelssohn-Bartholdy,U2,22,tram_bus,3.27,378000,4315,408252,4660,1.1
S038341,2024-09-20,Gatow,Spandau,medium,52.4783,13.18749,2_room,2,51.6,6,6,1952,post_war_1949_1990,F,vorderhaus,kernsaniert,True,False,True,False,Frankfurter Allee,S Ringbahn,86,tram_bus,13.55,158000,3070,171014,3316,3.5
S038342,2023-02-18,Hohenschönhausen,Lichtenberg,low,52.56692,13.50477,2_room,2,64.9,3,3,1974,post_war_1949_1990,F,hinterhaus,modernisiert,False,True,True,False,Gesundbrunnen U,U8,40,tram_bus,10.27,99000,1529,107205,1652,3.85
S038343,2025-06-12,Kreuzberg,Friedrichshain-Kreuzberg,high,52.49411,13.40827,4_room,4,111.6,12,12,1899,altbau_pre_1949,F,hinterhaus,saniert,False,True,False,False,Moritzplatz,U8,10,walk,3.22,611000,5474,659991,5912,3.3
S038344,2021-12-30,Westend,Charlottenburg-Wilmersdorf,high,52.51126,13.26924,2_room,2,74.3,1,4,1993,modern_1990_2010,C,hinterhaus,kernsaniert,True,True,True,True,Adenauerplatz,U7,20,tram_bus,7.36,563000,7574,607642,8179,1.1
