id,date_listed,ortsteil,bezirk,kiez_premium,lat,lon,property_type,rooms,area_m2,floor,total_floors,building_era,energy_class,position,condition,has_lift,has_balcony,furnished,transit_station,transit_line,transit_distance_min,to_brandenburg_gate_km,kaltmiete_eur_monthly,nebenkosten_eur_monthly,warmmiete_eur_monthly,rent_per_m2_kalt_eur,rent_includes_warmmiete,kaution_months,warmmiete_eur_monthly_usd
R024400,2021-03-01,Friedrichshagen,Treptow-Köpenick,medium,52.44821,13.62734,1_room,1,22.5,0,3,modern_1990_2010,F,hinterhaus,modernisiert,True,False,True,Mendelssohn-Bartholdy,U2,223,18.52,224,58,282,9.94,False,2,305
R024401,2023-02-27,Lichtenrade,Tempelhof-Schöneberg,low,52.38576,13.41591,1_room,1,46.3,5,6,post_war_1949_1990,F,gartenhaus,renovierungsbedürftig,True,False,True,Görlitzer Bahnhof,U1,140,14.74,355,221,576,7.67,False,2,622
R024402,2025-06-15,Märkisches Viertel,Reinickendorf,low,52.60517,13.36127,2_room,2,49.0,4,4,post_war_1949_1990,F,vorderhaus,saniert,False,False,False,Schönleinstraße,U8,159,9.94,333,140,473,6.79,False,3,510
R024403,2024-12-26,Treptow,Treptow-Köpenick,medium,52.48184,13.47223,5_room_plus,5,194.2,0,5,altbau_pre_1949,D,hinterhaus,renovierungsbedürftig,False,True,False,Hermannplatz U8,U8,34,7.46,2435,535,2970,12.54,False,2,3208
R024404,2023-12-28,Grunewald,Charlottenburg-Wilmersdorf,high,52.4844,13.24897,4_room,4,108.3,2,5,post_war_1949_1990,E,vorderhaus,kernsaniert,True,True,False,Jungfernheide U,U7,75,9.41,2249,522,2771,20.77,False,3,2992
R024405,2022-11-10,Waidmannslust,Reinickendorf,low,52.60215,13.33122,2_room,2,49.9,5,5,modern_1990_2010,C,vorderhaus,kernsaniert,True,True,False,Möckernbrücke,U1,139,10.05,486,182,668,9.72,True,1,721
R024406,2024-04-02,Reinickendorf (Ort),Reinickendorf,low,52.56108,13.32034,3_room,3,92.4,3,6,post_war_1949_1990,D,vorderhaus,renovierungsbedürftig,True,False,True,Franz-Neumann-Platz,U8,23,6.31,900,331,1230,9.74,False,2,1329
R024407,2026-01-12,Friedrichshain,Friedrichshain-Kreuzberg,high,52.50709,13.45686,3_room,3,78.0,1,4,new_post_2010,A,vorderhaus,renovierungsbedürftig,True,False,False,Ernst-Reuter-Platz,U2,113,5.45,2560,277,2837,32.82,False,3,3064
R024408,2020-06-03,Karlshorst,Lichtenberg,medium,52.47575,13.52299,1_room,1,34.7,1,4,post_war_1949_1990,D,vorderhaus,modernisiert,True,False,False,Bülowstraße,U2,143,10.82,287,108,395,8.27,False,1,427
R024409,2026-03-04,Müggelheim,Treptow-Köpenick,low,52.40765,13.68369,1_room,1,46.1,4,4,post_war_1949_1990,G,vorderhaus,modernisiert,False,True,False,Prenzlauer Allee S,S Ringbahn,261,23.99,338,125,463,7.33,True,3,500
R024410,2021-05-24,Wilmersdorf,Charlottenburg-Wilmersdorf,high,52.48663,13.32063,2_room,2,70.0,2,5,post_war_1949_1990,F,vorderhaus,modernisiert,False,False,False,Hohenzollerndamm S,S Ringbahn,1,5.08,1112,232,1344,15.89,False,3,1451
R024411,2025-03-26,Nikolassee,Steglitz-Zehlendorf,high,52.42603,13.20668,1_room,1,45.3,8,8,post_war_1949_1990,H,gartenhaus,saniert,True,False,False,Nikolassee,S1,0,15.33,764,124,888,16.85,True,1,959
R024412,2020-01-01,Nikolassee,Steglitz-Zehlendorf,high,52.43456,13.21774,2_room,2,66.2,1,3,altbau_pre_1949,G,vorderhaus,modernisiert,False,True,True,Nikolassee,S1,1,14.14,953,220,1173,14.39,True,2,1266
R024413,2020-03-08,Moabit,Mitte,medium,52.52027,13.35098,4_room,4,136.5,5,6,post_war_1949_1990,C,vorderhaus,renoviert,False,True,True,Richard-Wagner-Platz,U7,30,1.86,1950,462,2413,14.29,False,1,2606
R024414,2023-07-14,Lichtenberg (Ort),Lichtenberg,medium,52.51852,13.49479,1_room,1,28.4,2,3,altbau_pre_1949,F,vorderhaus,renovierungsbedürftig,False,False,False,Warschauer Straße,U1,43,7.93,269,105,374,9.45,True,3,403
R024415,2021-03-05,Mariendorf,Tempelhof-Schöneberg,medium,52.43781,13.38016,3_room,3,67.3,6,6,post_war_1949_1990,D,vorderhaus,renovierungsbedürftig,False,True,False,Alexanderplatz,U2,114,8.73,523,264,788,7.78,False,3,851
R024416,2023-12-10,Friedenau,Tempelhof-Schöneberg,high,52.47657,13.33463,2_room,2,40.8,3,6,post_war_1949_1990,D,gartenhaus,saniert,False,False,False,Fehrbelliner Platz,U7,32,5.29,491,202,693,12.02,True,3,748
R024417,2024-02-01,Friedrichshain,Friedrichshain-Kreuzberg,high,52.51514,13.44188,4_room,4,115.1,1,4,post_war_1949_1990,G,vorderhaus,modernisiert,False,False,False,Prenzlauer Allee S,S Ringbahn,41,4.34,1833,341,2174,15.92,False,1,2348
R024418,2025-03-27,Waidmannslust,Reinickendorf,low,52.59481,13.3344,5_room_plus,5,209.4,2,6,new_post_2010,A_plus,vorderhaus,modernisiert,True,False,False,Karl-Bonhoeffer-Nervenklinik,U8,18,9.21,2824,555,3379,13.49,False,3,3649
R024419,2024-04-17,Niederschönhausen,Pankow,medium,52.57742,13.42223,2_room,2,48.5,0,3,new_post_2010,B,vorderhaus,modernisiert,False,True,False,Franz-Neumann-Platz,U8,48,7.43,774,126,900,15.96,True,2,972
R024420,2022-01-30,Grunewald,Charlottenburg-Wilmersdorf,high,52.49031,13.25821,4_room,4,119.3,6,6,modern_1990_2010,B,vorderhaus,modernisiert,True,False,False,Ruhleben,U2,52,8.59,3731,440,4171,31.28,True,2,4505
R024421,2022-12-12,Weißensee,Pankow,medium,52.54522,13.45447,2_room,2,46.5,2,5,altbau_pre_1949,G,gartenhaus,kernsaniert,True,False,False,Ostkreuz,S Ringbahn,68,6.11,511,167,678,10.99,False,3,732
R024422,2024-04-01,Steglitz,Steglitz-Zehlendorf,medium,52.4509,13.33167,4_room,4,118.9,5,5,new_post_2010,A_plus,vorderhaus,saniert,True,True,True,Westkreuz,S Ringbahn,73,7.91,2945,302,3247,24.77,False,2,3506
R024423,2023-04-01,Zehlendorf,Steglitz-Zehlendorf,high,52.42372,13.25329,4_room,4,76.3,2,4,post_war_1949_1990,G,seitenflügel,modernisiert,True,False,False,Zehlendorf S,S1,2,13.3,852,398,1250,11.16,True,3,1350
R024424,2024-02-14,Lichtenrade,Tempelhof-Schöneberg,low,52.40147,13.39603,2_room,2,67.9,6,8,post_war_1949_1990,C,vorderhaus,modernisiert,False,True,False,Prinzenstraße,U1,139,12.83,667,234,902,9.83,True,2,974
R024425,2022-12-22,Friedrichsfelde,Lichtenberg,low,52.52052,13.50623,4_room,4,149.8,4,6,post_war_1949_1990,F,vorderhaus,saniert,False,True,False,Storkower Straße,S Ringbahn,39,8.71,1392,753,2145,9.29,False,1,2316
R024426,2026-04-24,Mariendorf,Tempelhof-Schöneberg,medium,52.42883,13.39638,2_room,2,57.8,2,5,post_war_1949_1990,E,seitenflügel,saniert,True,False,False,Botanischer Garten,S1,63,9.81,510,181,691,8.82,False,1,746
R024427,2022-03-05,Kaulsdorf,Marzahn-Hellersdorf,low,52.50953,13.58242,3_room,3,80.9,0,4,post_war_1949_1990,E,vorderhaus,saniert,True,False,False,Weinmeisterstraße,U8,155,13.87,388,305,693,4.8,False,3,749
R024428,2024-02-18,Gesundbrunnen,Mitte,medium,52.56017,13.36825,5_room_plus,5,140.1,1,4,post_war_1949_1990,E,vorderhaus,renoviert,True,True,True,Voltastraße,U8,12,4.92,1604,402,2006,11.45,False,1,2166
R024429,2025-11-30,Kaulsdorf,Marzahn-Hellersdorf,low,52.51507,13.57313,1_room,1,34.4,2,3,post_war_1949_1990,F,vorderhaus,renovierungsbedürftig,False,True,False,Landsberger Allee,S Ringbahn,104,13.22,245,114,358,7.1,False,2,387
R024430,2025-01-09,Wittenau,Reinickendorf,low,52.59888,13.31641,3_room,3,85.3,6,6,altbau_pre_1949,G,vorderhaus,renovierungsbedürftig,False,True,False,Wittenau U,U8,1,10.07,893,255,1148,10.48,True,3,1240
R024431,2025-05-11,Lichtenberg (Ort),Lichtenberg,medium,52.51219,13.49425,2_room,2,77.6,3,6,post_war_1949_1990,B,vorderhaus,renovierungsbedürftig,True,False,False,Tempelhof S,S Ringbahn,112,7.9,1051,251,1302,13.54,True,3,1406
R024432,2024-06-28,Hermsdorf,Reinickendorf,medium,52.6192,13.31342,2_room,2,68.6,3,6,altbau_pre_1949,H,vorderhaus,saniert,True,True,False,Wittenau U,U8,38,12.24,585,257,842,8.53,False,3,910
R024433,2026-03-22,Wedding,Mitte,medium,52.53215,13.35435,2_room,2,51.6,1,4,altbau_pre_1949,E,gartenhaus,modernisiert,False,False,False,Mohrenstraße,U2,59,2.37,708,137,846,13.73,False,3,914
R024434,2023-07-28,Rudow,Neukölln,low,52.41093,13.48974,4_room,4,80.8,3,3,new_post_2010,A,gartenhaus,kernsaniert,True,True,False,Rudow,U7,3,13.96,1452,384,1836,17.96,True,3,1983
R024435,2022-06-28,Pankow (Ort),Pankow,medium,52.55791,13.4005,2_room,2,64.3,0,4,altbau_pre_1949,F,seitenflügel,saniert,False,True,False,Bismarckstraße,U7,108,4.88,705,256,961,10.95,False,2,1037
R024436,2025-02-12,Pankow (Ort),Pankow,medium,52.56701,13.39999,1_room,1,23.3,3,5,altbau_pre_1949,G,gartenhaus,saniert,True,True,False,Pankow U2,U2,5,5.84,288,87,375,12.35,True,2,405
R024437,2025-11-18,Lichterfelde,Steglitz-Zehlendorf,medium,52.42784,13.30525,4_room,4,93.1,1,3,altbau_pre_1949,F,vorderhaus,kernsaniert,False,True,False,Richard-Wagner-Platz,U7,124,10.99,1261,244,1505,13.54,False,2,1626
R024438,2022-07-20,Prenzlauer Berg,Pankow,high,52.53354,13.42129,2_room,2,47.1,3,5,post_war_1949_1990,G,vorderhaus,saniert,True,True,False,Beusselstraße,S Ringbahn,76,3.52,844,231,1074,17.92,False,2,1160
R024439,2023-10-09,Adlershof,Treptow-Köpenick,medium,52.42466,13.54378,1_room,1,37.0,0,3,post_war_1949_1990,B,vorderhaus,modernisiert,False,True,True,Rathaus Neukölln,U7,103,15.18,398,157,555,10.77,False,3,599
R024440,2023-05-24,Buckow,Neukölln,low,52.43714,13.43761,1_room,1,33.8,5,5,post_war_1949_1990,E,vorderhaus,modernisiert,True,False,False,Wutzkyallee,U7,32,9.69,243,155,398,7.19,True,3,430
R024441,2020-06-22,Buckow,Neukölln,low,52.42576,13.4311,3_room,3,92.4,3,4,altbau_pre_1949,G,vorderhaus,modernisiert,False,True,False,Johannisthaler Chaussee,U7,14,10.7,704,251,955,7.62,False,3,1031
R024442,2022-12-29,Niederschönhausen,Pankow,medium,52.57199,13.42871,3_room,3,79.1,3,4,post_war_1949_1990,D,vorderhaus,kernsaniert,True,True,False,Pankow U2,U2,12,7.09,1173,271,1444,14.83,True,1,1559
R024443,2026-04-14,Marzahn,Marzahn-Hellersdorf,low,52.54849,13.55025,4_room,4,108.1,1,5,post_war_1949_1990,C,hinterhaus,renovierungsbedürftig,False,True,False,Gesundbrunnen S,S Ringbahn,137,12.21,616,274,890,5.7,True,1,961
R024444,2020-12-20,Prenzlauer Berg,Pankow,high,52.54748,13.41448,3_room,3,72.1,2,3,altbau_pre_1949,G,seitenflügel,modernisiert,False,False,True,Görlitzer Bahnhof,U1,52,4.27,865,223,1088,11.99,True,3,1175
R024445,2025-11-21,Steglitz,Steglitz-Zehlendorf,medium,52.4517,13.34549,3_room,3,82.0,0,3,post_war_1949_1990,F,hinterhaus,renovierungsbedürftig,False,True,False,Bayerischer Platz,U7,41,7.51,1027,264,1291,12.53,False,3,1394
R024446,2022-04-23,Schmöckwitz,Treptow-Köpenick,medium,52.38751,13.65681,4_room,4,110.9,4,5,post_war_1949_1990,D,seitenflügel,kernsaniert,False,False,False,Grenzallee,U7,199,23.72,968,291,1260,8.73,False,3,1360
R024447,2025-06-11,Biesdorf,Marzahn-Hellersdorf,low,52.50713,13.55962,1_room,1,38.0,3,5,post_war_1949_1990,E,vorderhaus,renovierungsbedürftig,False,True,False,Rathaus Neukölln,U7,95,12.35,373,98,471,9.81,True,1,508
R024448,2024-01-26,Friedrichsfelde,Lichtenberg,low,52.50245,13.50353,2_room,2,88.4,4,4,altbau_pre_1949,E,vorderhaus,modernisiert,False,True,True,Senefelderplatz,U2,94,8.65,1189,225,1414,13.45,False,3,1527
R024449,2022-05-24,Karow,Pankow,low,52.62215,13.46463,3_room,3,85.8,1,6,altbau_pre_1949,G,vorderhaus,renoviert,False,True,False,Südkreuz,S Ringbahn,210,13.16,525,262,787,6.11,True,3,850
R024450,2024-05-20,Hansaviertel,Mitte,high,52.53335,13.35983,3_room,3,84.5,0,4,altbau_pre_1949,H,vorderhaus,kernsaniert,False,False,False,Tiergarten S,Stadtbahn,10,2.25,1288,298,1586,15.25,True,3,1713
R024451,2020-12-21,Moabit,Mitte,medium,52.53721,13.35811,1_room,1,33.0,5,8,modern_1990_2010,A,vorderhaus,renovierungsbedürftig,True,True,False,Anhalter Bahnhof,S1,54,2.68,547,128,675,16.56,False,2,729
R024452,2025-01-13,Westend,Charlottenburg-Wilmersdorf,high,52.51441,13.28598,2_room,2,57.3,0,6,post_war_1949_1990,F,vorderhaus,modernisiert,False,False,False,Mierendorffplatz,U7,36,6.21,823,210,1032,14.36,True,2,1115
R024453,2024-04-12,Plänterwald,Treptow-Köpenick,medium,52.49088,13.47843,4_room,4,93.3,1,4,post_war_1949_1990,E,gartenhaus,saniert,False,False,False,Boddinstraße,U8,38,7.38,850,278,1128,9.11,False,3,1218
R024454,2022-08-21,Mariendorf,Tempelhof-Schöneberg,medium,52.44161,13.39295,2_room,2,74.6,3,6,modern_1990_2010,B,vorderhaus,saniert,True,True,True,Friedenau S,S1,66,8.37,811,278,1089,10.87,False,3,1176
R024455,2026-02-07,Nikolassee,Steglitz-Zehlendorf,high,52.41722,13.20263,2_room,2,59.9,0,4,post_war_1949_1990,A,gartenhaus,modernisiert,True,False,False,Nikolassee,S1,1,16.19,1420,211,1631,23.7,True,3,1761
R024456,2022-07-30,Wilmersdorf,Charlottenburg-Wilmersdorf,high,52.48868,13.32493,4_room,4,136.5,5,6,post_war_1949_1990,C,vorderhaus,saniert,True,False,False,Berliner Straße,U7,13,4.71,2655,671,3326,19.45,False,3,3592
R024457,2020-09-02,Falkenberg,Lichtenberg,low,52.59617,13.52235,2_room,2,67.7,1,4,altbau_pre_1949,F,seitenflügel,kernsaniert,False,True,False,Treptower Park,S Ringbahn,139,13.21,396,267,663,5.85,True,3,716
R024458,2020-07-12,Lankwitz,Steglitz-Zehlendorf,medium,52.43175,13.34152,4_room,4,133.6,2,4,post_war_1949_1990,D,vorderhaus,modernisiert,False,True,False,Grenzallee,U7,93,9.72,1379,392,1771,10.32,True,1,1913
R024459,2024-01-25,Charlottenburg,Charlottenburg-Wilmersdorf,high,52.51395,13.31757,3_room,3,77.7,5,5,new_post_2010,A,hinterhaus,kernsaniert,False,True,False,Bismarckstraße,U7,9,4.08,1983,197,2180,25.53,False,2,2355
R024460,2023-07-04,Wedding,Mitte,medium,52.56511,13.36198,4_room,4,116.1,4,5,post_war_1949_1990,F,seitenflügel,modernisiert,True,False,True,Schlachtensee,S1,185,5.53,1130,533,1663,9.73,False,1,1796
R024461,2020-05-11,Malchow,Lichtenberg,low,52.57695,13.48415,2_room,2,35.0,1,3,post_war_1949_1990,D,vorderhaus,modernisiert,False,True,True,Ostbahnhof,Stadtbahn,94,9.86,202,115,317,5.78,False,2,343
R024462,2023-04-05,Kaulsdorf,Marzahn-Hellersdorf,low,52.50141,13.58289,2_room,2,64.3,1,4,post_war_1949_1990,E,vorderhaus,modernisiert,True,True,False,Lichterfelde West,S1,269,13.99,482,325,807,7.49,False,2,872
R024463,2023-10-21,Biesdorf,Marzahn-Hellersdorf,low,52.50624,13.54782,3_room,3,68.8,4,5,post_war_1949_1990,F,vorderhaus,saniert,True,False,True,Prenzlauer Allee S,S Ringbahn,109,11.57,634,267,901,9.22,True,3,974
R024464,2025-08-03,Baumschulenweg,Treptow-Köpenick,medium,52.46588,13.49021,4_room,4,142.2,3,5,post_war_1949_1990,F,vorderhaus,renoviert,False,False,False,Alexanderplatz S,Stadtbahn,96,9.46,1529,517,2047,10.76,False,3,2211
R024465,2023-01-16,Reinickendorf (Ort),Reinickendorf,low,52.57459,13.33077,3_room,3,92.4,3,4,post_war_1949_1990,E,vorderhaus,modernisiert,False,False,False,Paracelsus-Bad,U8,13,7.22,714,426,1140,7.73,False,2,1231
R024466,2020-04-22,Prenzlauer Berg,Pankow,high,52.54039,13.42122,5_room_plus,5,218.2,5,5,altbau_pre_1949,F,vorderhaus,saniert,False,True,False,Prenzlauer Allee S,S Ringbahn,15,3.98,4015,840,4854,18.4,False,3,5243
R024467,2023-03-05,Wittenau,Reinickendorf,low,52.5845,13.33859,4_room,4,96.9,6,6,post_war_1949_1990,D,vorderhaus,kernsaniert,True,False,False,Möckernbrücke,U1,133,8.03,822,431,1253,8.48,True,3,1353
R024468,2020-10-04,Niederschönhausen,Pankow,medium,52.58147,13.41756,1_room,1,38.5,4,5,altbau_pre_1949,F,vorderhaus,kernsaniert,False,True,False,Prenzlauer Allee S,S Ringbahn,44,7.73,432,130,562,11.21,False,3,607
R024469,2022-03-25,Französisch Buchholz,Pankow,medium,52.59771,13.44555,4_room,4,123.2,2,6,altbau_pre_1949,H,vorderhaus,kernsaniert,False,True,True,Alexanderplatz S,Stadtbahn,107,10.15,1052,314,1366,8.54,False,3,1476
R024470,2026-02-14,Karlshorst,Lichtenberg,medium,52.48913,13.52952,1_room,1,42.2,2,6,post_war_1949_1990,F,hinterhaus,modernisiert,False,True,False,Klosterstraße,U2,108,10.71,360,148,508,8.54,False,3,549
R024471,2020-12-07,Lichterfelde,Steglitz-Zehlendorf,medium,52.43339,13.29588,1_room,1,41.9,3,5,post_war_1949_1990,D,seitenflügel,kernsaniert,False,True,True,Tempelhof S,S Ringbahn,82,10.76,364,160,524,8.68,False,3,566
R024472,2022-08-17,Tiergarten,Mitte,high,52.51726,13.34772,1_room,1,38.4,0,5,altbau_pre_1949,C,seitenflügel,saniert,True,True,False,Tiergarten S,Stadtbahn,5,2.03,852,187,1039,22.17,False,1,1122
R024473,2021-09-02,Hansaviertel,Mitte,high,52.53382,13.32685,4_room,4,102.7,2,4,post_war_1949_1990,F,gartenhaus,kernsaniert,True,True,False,Blaschkoallee,U7,121,3.95,2030,350,2380,19.76,False,3,2571
R024474,2021-08-17,Britz,Neukölln,low,52.44051,13.44708,2_room,2,51.1,5,5,post_war_1949_1990,B,vorderhaus,modernisiert,True,False,False,Grenzallee,U7,17,9.65,467,144,611,9.15,False,1,660
R024475,2023-10-14,Tempelhof,Tempelhof-Schöneberg,medium,52.46463,13.37643,5_room_plus,5,187.0,1,3,altbau_pre_1949,G,vorderhaus,saniert,False,False,False,Nollendorfplatz,U1,56,5.75,1906,642,2548,10.19,False,2,2752
R024476,2024-08-22,Lübars,Reinickendorf,medium,52.59893,13.35433,4_room,4,118.4,0,4,post_war_1949_1990,B,vorderhaus,saniert,False,True,False,Pankow U2,U2,66,9.32,1060,414,1475,8.96,True,3,1592
R024477,2025-12-08,Karlshorst,Lichtenberg,medium,52.49374,13.53863,3_room,3,89.5,4,5,altbau_pre_1949,G,seitenflügel,renoviert,True,True,False,Wittenbergplatz,U1,158,11.18,752,243,996,8.4,True,3,1075
R024478,2025-01-30,Biesdorf,Marzahn-Hellersdorf,low,52.50874,13.53319,4_room,4,139.7,6,8,modern_1990_2010,B,seitenflügel,modernisiert,True,False,False,Neukölln S,S Ringbahn,102,10.56,1728,451,2179,12.37,False,3,2353
R024479,2022-01-17,Plänterwald,Treptow-Köpenick,medium,52.4802,13.48406,4_room,4,108.9,4,8,altbau_pre_1949,F,vorderhaus,kernsaniert,False,False,False,Prinzenstraße,U1,60,8.24,1179,373,1551,10.82,False,1,1675
R024480,2020-09-22,Westend,Charlottenburg-Wilmersdorf,high,52.51155,13.2691,4_room,4,103.0,1,6,new_post_2010,A,hinterhaus,saniert,True,False,False,Theodor-Heuss-Platz,U2,17,7.37,1357,322,1678,13.17,True,3,1812
R024481,2021-04-03,Gesundbrunnen,Mitte,medium,52.54523,13.3794,3_room,3,89.5,2,5,new_post_2010,D,vorderhaus,renovierungsbedürftig,False,True,False,Voltastraße,U8,11,3.22,1143,336,1478,12.76,False,2,1597
R024482,2022-04-02,Blankenburg,Pankow,low,52.59089,13.45309,1_room,1,29.9,2,8,altbau_pre_1949,F,seitenflügel,saniert,False,False,False,Alexanderplatz,U2,109,9.74,238,107,345,7.97,True,2,373
R024483,2024-08-28,Wedding,Mitte,medium,52.55423,13.33634,1_room,1,28.0,3,5,altbau_pre_1949,G,hinterhaus,modernisiert,False,False,False,Hallesches Tor,U1,76,5.06,318,110,429,11.35,True,2,463
R024484,2023-02-02,Tempelhof,Tempelhof-Schöneberg,medium,52.46732,13.37509,2_room,2,70.0,2,5,post_war_1949_1990,E,vorderhaus,kernsaniert,False,True,True,Eisenacher Straße,U7,42,5.45,839,248,1086,11.98,False,3,1173
R024485,2025-07-24,Heiligensee,Reinickendorf,medium,52.61962,13.2339,2_room,2,41.2,2,3,post_war_1949_1990,F,vorderhaus,saniert,False,False,False,Rosa-Luxemburg-Platz,U2,186,15.05,309,136,445,7.5,False,3,481
R024486,2024-05-30,Gropiusstadt,Neukölln,low,52.43251,13.4727,2_room,2,76.4,1,4,post_war_1949_1990,G,vorderhaus,renovierungsbedürftig,False,True,False,Lipschitzallee,U7,3,11.32,574,226,801,7.52,False,3,865
R024487,2022-08-27,Weißensee,Pankow,medium,52.54282,13.44972,3_room,3,83.7,2,5,altbau_pre_1949,D,hinterhaus,modernisiert,False,False,False,Prenzlauer Allee S,S Ringbahn,27,5.69,1190,404,1595,14.23,True,3,1722
R024488,2021-02-05,Hermsdorf,Reinickendorf,medium,52.62189,13.28806,1_room,1,31.2,8,8,altbau_pre_1949,F,vorderhaus,renoviert,False,True,False,Jungfernheide U,U7,112,13.21,355,121,477,11.39,True,3,515
R024489,2023-01-25,Buckow,Neukölln,low,52.43008,13.44188,4_room,4,111.7,2,4,post_war_1949_1990,F,vorderhaus,saniert,False,True,False,Lipschitzallee,U7,22,10.53,1034,597,1631,9.26,False,3,1762
R024490,2025-07-28,Friedrichshagen,Treptow-Köpenick,medium,52.46328,13.61894,3_room,3,77.7,5,6,post_war_1949_1990,E,vorderhaus,saniert,True,True,False,Ostkreuz,S Ringbahn,147,17.37,857,254,1111,11.03,False,2,1200
R024491,2025-11-22,Märkisches Viertel,Reinickendorf,low,52.6011,13.34046,2_room,2,69.9,2,3,new_post_2010,D,hinterhaus,modernisiert,True,True,False,Pankow U2,U2,61,9.76,644,228,872,9.2,False,3,941
R024492,2021-11-10,Gropiusstadt,Neukölln,low,52.43056,13.46944,3_room,3,61.0,0,8,modern_1990_2010,D,vorderhaus,saniert,False,False,False,Zwickauer Damm,U7,24,11.38,361,174,536,5.92,False,3,578
R024493,2023-05-27,Dahlem,Steglitz-Zehlendorf,high,52.45768,13.29305,1_room,1,39.2,5,6,altbau_pre_1949,F,vorderhaus,renoviert,True,True,False,Tiergarten S,Stadtbahn,99,8.68,781,200,981,19.92,False,3,1060
R024494,2025-04-10,Buch,Pankow,low,52.6399,13.47357,2_room,2,44.4,0,5,modern_1990_2010,D,vorderhaus,saniert,True,True,False,Prenzlauer Allee S,S Ringbahn,135,15.19,611,157,768,13.76,False,1,829
R024495,2026-03-10,Hermsdorf,Reinickendorf,medium,52.61188,13.29952,4_room,4,134.7,2,6,modern_1990_2010,F,hinterhaus,modernisiert,True,True,False,Lindauer Allee,U8,62,11.87,1351,520,1871,10.03,False,3,2021
R024496,2023-12-24,Tempelhof,Tempelhof-Schöneberg,medium,52.47903,13.37559,3_room,3,109.2,4,6,post_war_1949_1990,F,gartenhaus,modernisiert,True,False,True,Westkreuz,S Ringbahn,99,4.15,1076,403,1480,9.86,False,1,1598
R024497,2023-03-15,Britz,Neukölln,low,52.44404,13.42149,1_room,1,37.0,4,8,modern_1990_2010,C,gartenhaus,modernisiert,True,True,False,Parchimer Allee,U7,4,8.56,380,155,535,10.27,False,3,578
R024498,2020-12-14,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,medium,52.5324,13.30899,5_room_plus,5,208.9,5,5,post_war_1949_1990,F,vorderhaus,kernsaniert,True,True,False,Kleistpark,U7,82,4.98,1897,716,2613,9.08,True,1,2822
R024499,2022-04-26,Lichtenrade,Tempelhof-Schöneberg,low,52.39115,13.39432,3_room,3,74.3,5,8,post_war_1949_1990,E,seitenflügel,saniert,True,True,False,Charlottenburg S,Stadtbahn,165,13.96,662,271,933,8.91,True,3,1008
R024500,2021-04-15,Lübars,Reinickendorf,medium,52.60798,13.37894,2_room,2,46.3,4,8,modern_1990_2010,E,seitenflügel,modernisiert,True,False,True,Moritzplatz,U8,147,10.2,471,128,599,10.18,True,3,647
R024501,2021-11-05,Lankwitz,Steglitz-Zehlendorf,medium,52.44216,13.34695,1_room,1,35.3,2,5,new_post_2010,A_plus,seitenflügel,renoviert,True,True,False,Schöneberg S,S Ringbahn,58,8.5,781,92,872,22.09,False,3,942
R024502,2021-06-15,Schöneberg,Tempelhof-Schöneberg,high,52.47615,13.34616,2_room,2,65.6,5,8,altbau_pre_1949,G,seitenflügel,renovierungsbedürftig,True,False,False,Kleistpark,U7,11,4.95,747,203,951,11.39,False,3,1027
R024503,2022-06-25,Tiergarten,Mitte,high,52.51037,13.35841,3_room,3,68.0,3,3,altbau_pre_1949,G,vorderhaus,saniert,False,False,False,Tiergarten S,Stadtbahn,3,1.46,1190,193,1383,17.51,False,3,1494
R024504,2023-04-04,Rummelsburg,Lichtenberg,medium,52.49657,13.48426,4_room,4,139.1,1,4,modern_1990_2010,B,vorderhaus,kernsaniert,True,True,True,Gleisdreieck,U1,93,7.54,2249,528,2777,16.16,False,3,2999
R024505,2022-10-02,Rudow,Neukölln,low,52.41367,13.47345,2_room,2,63.8,4,4,post_war_1949_1990,F,vorderhaus,saniert,True,False,False,Rudow,U7,1,13.13,618,216,833,9.68,True,3,900
