id,date_listed,year,month,year_month,ortsteil,bezirk,kiez_premium,property_type,rooms,area_m2,floor,total_floors,building_era,energy_class,has_lift,has_balcony,furnished,to_brandenburg_gate_km,kaltmiete_eur_monthly,nebenkosten_eur_monthly,warmmiete_eur_monthly,rent_per_m2_kalt_eur
R022372,2025-05-18,2025,5,2025-05,Frohnau,Reinickendorf,medium,4_room,4,95.2,0,5,new_post_2010,A,True,True,False,14.04,1712,368,2080,17.99
R022373,2025-03-08,2025,3,2025-03,Buch,Pankow,low,3_room,3,81.0,1,6,altbau_pre_1949,F,False,True,False,16.54,829,246,1075,10.23
R022374,2024-03-13,2024,3,2024-03,Siemensstadt,Spandau,low,2_room,2,48.9,1,6,post_war_1949_1990,F,True,True,False,8.05,409,158,567,8.36
R022375,2022-06-10,2022,6,2022-06,Gesundbrunnen,Mitte,medium,4_room,4,101.6,1,5,new_post_2010,C,True,True,True,4.56,1320,264,1584,12.99
R022376,2025-04-19,2025,4,2025-04,Grünau,Treptow-Köpenick,medium,2_room,2,75.1,1,3,new_post_2010,A,True,False,False,17.04,1258,264,1522,16.76
R022377,2020-06-12,2020,6,2020-06,Lichterfelde,Steglitz-Zehlendorf,medium,2_room,2,71.9,2,6,altbau_pre_1949,G,False,True,False,10.81,625,189,814,8.7
R022378,2025-08-10,2025,8,2025-08,Tiergarten,Mitte,high,3_room,3,50.0,4,4,post_war_1949_1990,F,False,False,False,2.8,947,154,1101,18.93
R022379,2023-10-11,2023,10,2023-10,Hansaviertel,Mitte,high,4_room,4,120.7,3,5,altbau_pre_1949,D,False,False,False,3.81,2863,456,3319,23.71
R022380,2021-12-14,2021,12,2021-12,Pankow (Ort),Pankow,medium,3_room,3,77.0,8,8,altbau_pre_1949,G,False,True,False,6.99,964,273,1236,12.52
R022381,2026-04-02,2026,4,2026-04,Friedrichshagen,Treptow-Köpenick,medium,2_room,2,70.6,5,5,post_war_1949_1990,G,True,False,True,17.97,775,213,988,10.98
R022382,2022-10-01,2022,10,2022-10,Falkenhagener Feld,Spandau,low,4_room,4,141.4,2,4,altbau_pre_1949,H,False,True,False,14.06,818,733,1551,5.78
R022383,2023-07-17,2023,7,2023-07,Spandau (Ort),Spandau,low,2_room,2,74.0,6,6,modern_1990_2010,C,True,False,True,11.71,521,291,812,7.04
R022384,2023-05-15,2023,5,2023-05,Alt-Treptow,Treptow-Köpenick,medium,2_room,2,65.0,0,5,modern_1990_2010,C,True,True,True,6.57,902,278,1180,13.87
R022385,2024-08-01,2024,8,2024-08,Charlottenburg,Charlottenburg-Wilmersdorf,high,4_room,4,130.7,4,5,modern_1990_2010,C,True,True,False,4.65,2683,505,3188,20.52
R022386,2020-08-29,2020,8,2020-08,Friedenau,Tempelhof-Schöneberg,high,2_room,2,64.2,4,5,post_war_1949_1990,E,False,False,False,4.34,579,217,796,9.02
R022387,2022-08-11,2022,8,2022-08,Prenzlauer Berg,Pankow,high,2_room,2,61.8,0,8,altbau_pre_1949,G,False,True,False,4.74,1117,267,1384,18.09
R022388,2021-12-23,2021,12,2021-12,Plänterwald,Treptow-Köpenick,medium,1_room,1,51.0,3,4,post_war_1949_1990,C,True,False,False,8.46,382,203,585,7.5
R022389,2020-11-24,2020,11,2020-11,Malchow,Lichtenberg,low,1_room,1,51.5,4,4,altbau_pre_1949,F,False,True,False,8.35,370,174,544,7.18
R022390,2025-01-06,2025,1,2025-01,Niederschönhausen,Pankow,medium,3_room,3,95.4,3,4,post_war_1949_1990,D,True,True,True,7.07,1025,304,1329,10.75
R022391,2020-03-15,2020,3,2020-03,Tiergarten,Mitte,high,4_room,4,145.8,0,6,new_post_2010,C,True,False,False,2.32,4100,411,4512,28.13
R022392,2025-08-30,2025,8,2025-08,Kreuzberg,Friedrichshain-Kreuzberg,high,4_room,4,141.4,4,5,altbau_pre_1949,G,False,False,False,2.3,2472,411,2883,17.48
R022393,2022-08-07,2022,8,2022-08,Frohnau,Reinickendorf,medium,2_room,2,77.0,3,4,post_war_1949_1990,E,True,False,False,13.93,759,262,1021,9.85
R022394,2025-04-30,2025,4,2025-04,Nikolassee,Steglitz-Zehlendorf,high,2_room,2,65.7,0,4,post_war_1949_1990,D,False,True,True,14.97,1371,192,1563,20.88
R022395,2024-04-22,2024,4,2024-04,Blankenburg,Pankow,low,4_room,4,73.0,3,5,altbau_pre_1949,F,False,True,False,10.07,743,252,995,10.18
R022396,2020-09-01,2020,9,2020-09,Mahlsdorf,Marzahn-Hellersdorf,low,5_room_plus,5,201.0,4,5,post_war_1949_1990,B,True,False,False,17.41,1348,659,2006,6.71
R022397,2023-11-06,2023,11,2023-11,Moabit,Mitte,medium,4_room,4,113.1,0,6,altbau_pre_1949,C,True,True,True,3.87,2087,402,2489,18.45
R022398,2020-07-29,2020,7,2020-07,Buch,Pankow,low,2_room,2,45.9,1,3,post_war_1949_1990,D,False,True,False,15.2,287,147,435,6.26
R022399,2021-06-22,2021,6,2021-06,Frohnau,Reinickendorf,medium,3_room,3,73.0,2,5,modern_1990_2010,G,False,True,False,13.8,465,219,685,6.37
R022400,2021-04-13,2021,4,2021-04,Weißensee,Pankow,medium,4_room,4,92.2,4,4,new_post_2010,A_plus,False,False,False,7.14,1055,252,1308,11.44
R022401,2024-12-10,2024,12,2024-12,Friedrichshagen,Treptow-Köpenick,medium,2_room,2,68.9,2,4,new_post_2010,A_plus,False,True,False,18.83,1500,237,1736,21.75
R022402,2023-01-03,2023,1,2023-01,Lichterfelde,Steglitz-Zehlendorf,medium,4_room,4,80.6,2,8,post_war_1949_1990,E,True,True,False,9.76,1207,434,1641,14.97
R022403,2026-03-10,2026,3,2026-03,Hellersdorf,Marzahn-Hellersdorf,low,2_room,2,67.3,2,6,post_war_1949_1990,H,False,False,False,17.12,405,175,579,6.01
R022404,2023-11-29,2023,11,2023-11,Friedrichsfelde,Lichtenberg,low,2_room,2,68.6,1,3,post_war_1949_1990,E,False,False,False,8.83,590,242,831,8.59
R022405,2021-04-21,2021,4,2021-04,Weißensee,Pankow,medium,3_room,3,73.6,0,4,modern_1990_2010,F,False,True,True,7.81,740,241,981,10.05
R022406,2025-07-02,2025,7,2025-07,Marzahn,Marzahn-Hellersdorf,low,1_room,1,20.0,1,5,post_war_1949_1990,E,True,False,False,11.63,106,53,159,5.32
R022407,2020-10-22,2020,10,2020-10,Tempelhof,Tempelhof-Schöneberg,medium,2_room,2,85.0,4,5,altbau_pre_1949,F,False,False,False,6.58,722,338,1061,8.5
R022408,2022-02-01,2022,2,2022-02,Schmöckwitz,Treptow-Köpenick,medium,2_room,2,67.3,0,5,modern_1990_2010,E,True,True,False,24.86,633,221,854,9.41
R022409,2023-06-30,2023,6,2023-06,Karlshorst,Lichtenberg,medium,1_room,1,49.5,4,4,modern_1990_2010,B,True,True,False,10.45,626,265,890,12.65
R022410,2021-05-12,2021,5,2021-05,Köpenick (Ort),Treptow-Köpenick,medium,3_room,3,68.9,6,8,altbau_pre_1949,G,False,True,False,15.56,684,268,952,9.94
R022411,2025-12-04,2025,12,2025-12,Mahlsdorf,Marzahn-Hellersdorf,low,3_room,3,106.0,1,5,post_war_1949_1990,D,True,False,False,15.06,955,294,1249,9.01
R022412,2021-01-28,2021,1,2021-01,Grünau,Treptow-Köpenick,medium,3_room,3,93.2,1,5,post_war_1949_1990,D,True,True,False,18.4,615,284,899,6.59
R022413,2023-08-06,2023,8,2023-08,Zehlendorf,Steglitz-Zehlendorf,high,2_room,2,85.2,4,5,modern_1990_2010,A,False,True,False,12.93,1864,350,2214,21.89
R022414,2020-12-07,2020,12,2020-12,Halensee,Charlottenburg-Wilmersdorf,high,4_room,4,101.5,6,8,post_war_1949_1990,C,False,True,True,6.7,1057,362,1419,10.41
R022415,2026-03-23,2026,3,2026-03,Weißensee,Pankow,medium,2_room,2,72.1,2,5,altbau_pre_1949,H,False,True,False,6.97,1005,214,1219,13.94
R022416,2024-08-25,2024,8,2024-08,Niederschönhausen,Pankow,medium,1_room,1,34.8,4,5,modern_1990_2010,A,False,False,True,5.23,427,116,543,12.26
R022417,2024-07-28,2024,7,2024-07,Marzahn,Marzahn-Hellersdorf,low,2_room,2,48.2,4,5,post_war_1949_1990,E,False,False,False,13.16,354,169,523,7.34
R022418,2022-07-21,2022,7,2022-07,Alt-Treptow,Treptow-Köpenick,medium,4_room,4,109.2,4,5,altbau_pre_1949,H,False,True,False,5.98,972,517,1489,8.9
R022419,2022-01-02,2022,1,2022-01,Treptow,Treptow-Köpenick,medium,3_room,3,53.4,3,4,altbau_pre_1949,C,False,False,False,6.35,770,191,960,14.41
R022420,2024-05-08,2024,5,2024-05,Hohenschönhausen,Lichtenberg,low,3_room,3,61.7,7,8,post_war_1949_1990,F,True,True,False,9.71,675,233,909,10.94
R022421,2021-03-10,2021,3,2021-03,Französisch Buchholz,Pankow,medium,3_room,3,73.8,5,6,altbau_pre_1949,G,False,True,False,11.06,621,274,895,8.41
R022422,2021-06-22,2021,6,2021-06,Karow,Pankow,low,2_room,2,55.7,0,3,altbau_pre_1949,D,False,False,True,12.69,507,200,707,9.11
R022423,2026-02-21,2026,2,2026-02,Zehlendorf,Steglitz-Zehlendorf,high,1_room,1,31.4,3,6,post_war_1949_1990,E,True,False,True,14.09,471,85,556,14.99
R022424,2024-12-11,2024,12,2024-12,Staaken,Spandau,low,2_room,2,58.7,3,5,altbau_pre_1949,H,True,True,False,16.94,439,162,601,7.47
R022425,2021-05-28,2021,5,2021-05,Hellersdorf,Marzahn-Hellersdorf,low,2_room,2,48.2,1,8,post_war_1949_1990,D,False,True,False,14.96,247,192,439,5.12
R022426,2025-09-26,2025,9,2025-09,Nikolassee,Steglitz-Zehlendorf,high,2_room,2,61.8,2,4,post_war_1949_1990,E,True,True,True,15.62,1681,168,1848,27.17
R022427,2022-09-14,2022,9,2022-09,Buch,Pankow,low,1_room,1,38.7,1,3,modern_1990_2010,B,True,False,False,14.7,380,172,551,9.8
R022428,2022-07-17,2022,7,2022-07,Lichtenberg (Ort),Lichtenberg,medium,3_room,3,93.1,1,3,post_war_1949_1990,E,False,True,False,9.23,879,363,1242,9.44
R022429,2024-05-22,2024,5,2024-05,Dahlem,Steglitz-Zehlendorf,high,4_room,4,58.0,0,4,altbau_pre_1949,F,False,False,True,9.22,1127,220,1346,19.42
R022430,2021-01-03,2021,1,2021-01,Reinickendorf (Ort),Reinickendorf,low,4_room,4,85.8,0,4,new_post_2010,A,False,True,False,6.64,1155,294,1450,13.46
R022431,2020-12-12,2020,12,2020-12,Britz,Neukölln,low,1_room,1,35.9,0,3,post_war_1949_1990,E,False,False,False,8.71,242,126,367,6.73
R022432,2026-01-16,2026,1,2026-01,Haselhorst,Spandau,low,2_room,2,58.1,0,5,post_war_1949_1990,E,False,True,False,9.78,558,198,756,9.6
R022433,2020-05-11,2020,5,2020-05,Halensee,Charlottenburg-Wilmersdorf,high,4_room,4,94.2,3,5,post_war_1949_1990,E,False,True,False,6.12,1269,261,1530,13.47
R022434,2022-07-16,2022,7,2022-07,Tiergarten,Mitte,high,1_room,1,44.2,4,5,altbau_pre_1949,G,False,True,False,2.34,887,213,1100,20.09
R022435,2024-09-10,2024,9,2024-09,Hansaviertel,Mitte,high,3_room,3,88.8,2,5,altbau_pre_1949,E,False,True,False,1.4,2265,326,2591,25.51
R022436,2024-07-09,2024,7,2024-07,Falkenberg,Lichtenberg,low,2_room,2,26.9,0,5,altbau_pre_1949,H,False,True,True,13.28,182,80,262,6.76
R022437,2026-03-10,2026,3,2026-03,Heiligensee,Reinickendorf,medium,2_room,2,43.3,4,6,altbau_pre_1949,F,False,False,False,14.61,510,129,639,11.79
R022438,2022-10-26,2022,10,2022-10,Kladow,Spandau,medium,1_room,1,33.7,2,6,altbau_pre_1949,D,False,True,False,17.76,360,139,499,10.7
R022439,2023-04-24,2023,4,2023-04,Siemensstadt,Spandau,low,1_room,1,39.5,3,6,new_post_2010,A,True,True,False,9.7,611,205,816,15.46
R022440,2023-07-18,2023,7,2023-07,Treptow,Treptow-Köpenick,medium,4_room,4,94.6,1,5,post_war_1949_1990,E,True,True,False,7.2,1046,377,1423,11.06
R022441,2025-05-13,2025,5,2025-05,Lichtenrade,Tempelhof-Schöneberg,low,3_room,3,71.4,5,5,altbau_pre_1949,G,True,False,True,14.01,808,225,1033,11.32
R022442,2022-10-14,2022,10,2022-10,Halensee,Charlottenburg-Wilmersdorf,high,3_room,3,60.5,0,3,modern_1990_2010,C,False,False,True,6.61,1228,250,1478,20.3
R022443,2021-07-12,2021,7,2021-07,Falkenberg,Lichtenberg,low,2_room,2,62.1,2,5,altbau_pre_1949,F,False,True,False,13.31,376,203,579,6.05
R022444,2020-07-13,2020,7,2020-07,Buckow,Neukölln,low,2_room,2,48.2,1,6,post_war_1949_1990,E,True,True,False,10.06,288,175,463,5.97
R022445,2023-10-02,2023,10,2023-10,Frohnau,Reinickendorf,medium,3_room,3,93.7,0,5,modern_1990_2010,C,True,True,False,14.53,958,428,1385,10.21
R022446,2024-09-27,2024,9,2024-09,Kreuzberg,Friedrichshain-Kreuzberg,high,4_room,4,92.7,1,3,altbau_pre_1949,F,False,True,False,1.93,1924,258,2182,20.76
R022447,2026-03-05,2026,3,2026-03,Mitte (Ort),Mitte,high,3_room,3,93.3,1,4,post_war_1949_1990,E,True,True,False,1.46,1585,330,1915,16.99
R022448,2024-04-26,2024,4,2024-04,Kladow,Spandau,medium,1_room,1,34.5,4,4,modern_1990_2010,D,True,True,False,18.33,348,113,460,10.09
R022449,2023-09-25,2023,9,2023-09,Friedrichsfelde,Lichtenberg,low,3_room,3,78.5,0,4,post_war_1949_1990,H,False,False,True,9.28,478,285,763,6.09
R022450,2026-04-04,2026,4,2026-04,Steglitz,Steglitz-Zehlendorf,medium,2_room,2,64.1,2,5,post_war_1949_1990,E,True,False,False,7.11,744,196,940,11.62
R022451,2021-05-16,2021,5,2021-05,Konradshöhe,Reinickendorf,medium,4_room,4,134.0,0,6,altbau_pre_1949,H,False,True,True,12.99,1228,421,1649,9.16
R022452,2022-10-16,2022,10,2022-10,Schmargendorf,Charlottenburg-Wilmersdorf,high,3_room,3,77.4,1,4,modern_1990_2010,A,False,True,False,8.09,2089,344,2433,26.99
R022453,2023-03-09,2023,3,2023-03,Schöneberg,Tempelhof-Schöneberg,high,2_room,2,56.5,2,5,post_war_1949_1990,D,True,True,False,4.02,1121,277,1398,19.85
R022454,2024-03-01,2024,3,2024-03,Frohnau,Reinickendorf,medium,1_room,1,41.0,4,6,new_post_2010,B,True,False,False,14.31,608,130,738,14.83
R022455,2021-03-16,2021,3,2021-03,Britz,Neukölln,low,2_room,2,65.7,0,5,modern_1990_2010,B,False,False,False,8.26,584,188,773,8.89
R022456,2021-09-15,2021,9,2021-09,Spandau (Ort),Spandau,low,3_room,3,87.0,1,4,modern_1990_2010,B,True,False,False,11.84,769,343,1112,8.84
R022457,2020-08-11,2020,8,2020-08,Mariendorf,Tempelhof-Schöneberg,medium,2_room,2,68.0,4,5,post_war_1949_1990,F,True,False,True,9.05,595,234,830,8.76
R022458,2024-11-18,2024,11,2024-11,Müggelheim,Treptow-Köpenick,low,3_room,3,85.8,1,3,post_war_1949_1990,F,False,True,False,24.15,648,257,905,7.55
R022459,2025-12-25,2025,12,2025-12,Weißensee,Pankow,medium,4_room,4,121.7,0,6,new_post_2010,B,True,False,True,6.16,2652,394,3046,21.8
R022460,2024-04-15,2024,4,2024-04,Kaulsdorf,Marzahn-Hellersdorf,low,1_room,1,43.0,0,6,modern_1990_2010,C,True,True,False,15.17,518,113,631,12.05
R022461,2022-06-23,2022,6,2022-06,Zehlendorf,Steglitz-Zehlendorf,high,2_room,2,53.7,4,4,post_war_1949_1990,E,False,False,False,12.05,579,140,719,10.78
R022462,2024-01-18,2024,1,2024-01,Schmargendorf,Charlottenburg-Wilmersdorf,high,2_room,2,68.8,1,4,post_war_1949_1990,E,False,True,False,7.37,1298,228,1526,18.86
R022463,2021-02-21,2021,2,2021-02,Konradshöhe,Reinickendorf,medium,2_room,2,68.7,5,5,altbau_pre_1949,H,True,True,True,14.14,551,172,723,8.02
R022464,2023-10-05,2023,10,2023-10,Gatow,Spandau,medium,1_room,1,25.2,1,3,modern_1990_2010,H,True,False,False,12.99,245,102,347,9.72
R022465,2022-08-25,2022,8,2022-08,Baumschulenweg,Treptow-Köpenick,medium,1_room,1,44.4,1,8,modern_1990_2010,C,True,True,True,9.85,582,190,772,13.09
R022466,2025-03-28,2025,3,2025-03,Hansaviertel,Mitte,high,3_room,3,67.6,4,5,altbau_pre_1949,D,False,True,False,2.08,2346,251,2597,34.71
R022467,2022-04-29,2022,4,2022-04,Blankenburg,Pankow,low,2_room,2,77.8,1,4,altbau_pre_1949,E,False,True,False,11.35,830,286,1117,10.67
R022468,2020-02-21,2020,2,2020-02,Wittenau,Reinickendorf,low,1_room,1,44.0,2,4,new_post_2010,A,True,False,False,8.64,545,157,702,12.38
R022469,2021-11-11,2021,11,2021-11,Lübars,Reinickendorf,medium,2_room,2,81.4,3,5,post_war_1949_1990,E,True,True,False,10.09,719,210,929,8.83
R022470,2024-03-26,2024,3,2024-03,Moabit,Mitte,medium,3_room,3,82.3,3,3,modern_1990_2010,E,True,True,False,2.12,1333,219,1552,16.2
R022471,2024-03-15,2024,3,2024-03,Zehlendorf,Steglitz-Zehlendorf,high,4_room,4,88.5,2,6,modern_1990_2010,C,False,False,False,12.66,1763,278,2041,19.93
R022472,2020-08-04,2020,8,2020-08,Malchow,Lichtenberg,low,1_room,1,22.2,4,5,modern_1990_2010,D,True,False,False,9.61,171,61,232,7.72
R022473,2023-06-05,2023,6,2023-06,Lankwitz,Steglitz-Zehlendorf,medium,3_room,3,68.5,4,4,altbau_pre_1949,E,False,True,True,9.1,904,328,1233,13.21
R022474,2021-01-19,2021,1,2021-01,Wedding,Mitte,medium,2_room,2,54.5,2,5,modern_1990_2010,C,True,False,False,3.31,676,199,874,12.4
R022475,2023-10-14,2023,10,2023-10,Zehlendorf,Steglitz-Zehlendorf,high,3_room,3,82.7,4,4,altbau_pre_1949,F,False,True,True,12.13,1740,325,2065,21.05
R022476,2024-05-27,2024,5,2024-05,Kreuzberg,Friedrichshain-Kreuzberg,high,4_room,4,72.5,1,3,altbau_pre_1949,C,False,False,False,2.38,2019,260,2279,27.85
R022477,2023-11-15,2023,11,2023-11,Mariendorf,Tempelhof-Schöneberg,medium,1_room,1,41.8,3,3,modern_1990_2010,C,True,True,False,8.08,480,219,699,11.46
R022478,2022-04-01,2022,4,2022-04,Tegel,Reinickendorf,medium,3_room,3,109.0,7,8,altbau_pre_1949,F,False,True,False,10.13,987,433,1420,9.05
R022479,2022-09-19,2022,9,2022-09,Blankenburg,Pankow,low,1_room,1,33.2,0,6,modern_1990_2010,D,False,True,False,11.42,507,168,675,15.25
R022480,2025-01-21,2025,1,2025-01,Nikolassee,Steglitz-Zehlendorf,high,4_room,4,142.7,0,8,post_war_1949_1990,F,False,True,False,16.23,3293,409,3703,23.07
R022481,2021-08-08,2021,8,2021-08,Mariendorf,Tempelhof-Schöneberg,medium,1_room,1,35.5,0,4,post_war_1949_1990,B,False,False,False,8.59,294,115,409,8.28
R022482,2024-05-24,2024,5,2024-05,Tiergarten,Mitte,high,2_room,2,69.5,4,5,altbau_pre_1949,C,False,True,False,0.9,1748,205,1953,25.16
R022483,2020-10-22,2020,10,2020-10,Lankwitz,Steglitz-Zehlendorf,medium,1_room,1,40.4,3,4,new_post_2010,A,True,True,True,8.58,693,110,803,17.16
R022484,2023-01-03,2023,1,2023-01,Friedrichshagen,Treptow-Köpenick,medium,5_room_plus,5,200.3,2,5,new_post_2010,C,False,True,False,17.72,3320,927,4247,16.58
R022485,2026-03-14,2026,3,2026-03,Tegel,Reinickendorf,medium,4_room,4,119.8,5,6,post_war_1949_1990,E,False,True,False,9.94,1124,343,1466,9.38
R022486,2024-03-30,2024,3,2024-03,Lankwitz,Steglitz-Zehlendorf,medium,4_room,4,97.3,5,6,altbau_pre_1949,G,False,True,True,9.48,1344,387,1731,13.81
R022487,2021-05-05,2021,5,2021-05,Mahlsdorf,Marzahn-Hellersdorf,low,2_room,2,74.4,2,5,post_war_1949_1990,C,False,False,False,16.54,389,292,681,5.23
R022488,2020-08-25,2020,8,2020-08,Hohenschönhausen,Lichtenberg,low,2_room,2,74.0,3,5,post_war_1949_1990,E,False,True,False,9.99,320,219,538,4.32
R022489,2025-12-02,2025,12,2025-12,Alt-Treptow,Treptow-Köpenick,medium,3_room,3,74.9,5,5,modern_1990_2010,C,True,True,False,6.59,1205,232,1437,16.1
R022490,2023-03-03,2023,3,2023-03,Blankenburg,Pankow,low,2_room,2,77.5,4,5,altbau_pre_1949,E,True,True,True,9.9,736,331,1067,9.49
R022491,2020-09-23,2020,9,2020-09,Karlshorst,Lichtenberg,medium,1_room,1,54.1,2,4,post_war_1949_1990,D,True,True,False,10.95,441,206,647,8.14
R022492,2025-01-18,2025,1,2025-01,Rudow,Neukölln,low,1_room,1,39.9,4,6,modern_1990_2010,E,True,False,False,13.31,404,135,539,10.14
R022493,2021-08-04,2021,8,2021-08,Lichtenrade,Tempelhof-Schöneberg,low,1_room,1,37.9,4,5,altbau_pre_1949,D,False,False,True,13.29,405,113,518,10.69
R022494,2026-01-07,2026,1,2026-01,Prenzlauer Berg,Pankow,high,2_room,2,31.4,1,4,new_post_2010,A,True,False,False,3.49,924,106,1030,29.42
R022495,2024-01-27,2024,1,2024-01,Mitte (Ort),Mitte,high,3_room,3,103.6,2,4,altbau_pre_1949,F,False,True,False,1.19,2651,276,2927,25.59
R022496,2022-12-23,2022,12,2022-12,Mitte (Ort),Mitte,high,3_room,3,84.0,0,5,modern_1990_2010,F,True,True,False,1.44,1663,418,2081,19.81
R022497,2021-11-27,2021,11,2021-11,Falkenhagener Feld,Spandau,low,1_room,1,43.5,1,3,post_war_1949_1990,F,False,False,False,14.77,253,111,364,5.82
R022498,2022-09-20,2022,9,2022-09,Schmöckwitz,Treptow-Köpenick,medium,4_room,4,47.2,3,5,altbau_pre_1949,D,True,False,True,23.98,663,208,870,14.04
R022499,2021-12-13,2021,12,2021-12,Grünau,Treptow-Köpenick,medium,2_room,2,65.3,4,5,post_war_1949_1990,C,False,False,True,15.71,537,203,740,8.22
R022500,2024-09-12,2024,9,2024-09,Grunewald,Charlottenburg-Wilmersdorf,high,3_room,3,67.5,0,3,new_post_2010,C,True,False,False,7.29,2331,235,2565,34.53
R022501,2025-06-26,2025,6,2025-06,Biesdorf,Marzahn-Hellersdorf,low,1_room,1,37.4,4,5,post_war_1949_1990,D,False,True,False,12.01,345,102,448,9.23
R022502,2023-07-10,2023,7,2023-07,Reinickendorf (Ort),Reinickendorf,low,2_room,2,56.2,1,6,post_war_1949_1990,F,True,True,False,7.18,478,204,681,8.5
R022503,2022-05-24,2022,5,2022-05,Friedenau,Tempelhof-Schöneberg,high,4_room,4,84.5,0,3,altbau_pre_1949,H,False,True,True,5.66,1266,256,1522,14.98
R022504,2022-04-06,2022,4,2022-04,Karlshorst,Lichtenberg,medium,2_room,2,74.2,3,5,post_war_1949_1990,B,True,True,True,10.02,761,249,1010,10.26
R022505,2020-08-24,2020,8,2020-08,Charlottenburg,Charlottenburg-Wilmersdorf,high,1_room,1,20.0,3,3,post_war_1949_1990,E,False,True,True,4.76,220,54,274,11.01
R022506,2023-05-14,2023,5,2023-05,Hohenschönhausen,Lichtenberg,low,1_room,1,35.6,2,3,altbau_pre_1949,E,False,False,False,9.19,424,192,616,11.92
R022507,2024-05-27,2024,5,2024-05,Steglitz,Steglitz-Zehlendorf,medium,4_room,4,142.0,5,5,modern_1990_2010,H,True,True,False,7.14,2173,535,2708,15.31
R022508,2024-01-26,2024,1,2024-01,Marzahn,Marzahn-Hellersdorf,low,1_room,1,36.1,2,3,post_war_1949_1990,E,False,True,False,11.79,227,136,363,6.3
R022509,2023-01-25,2023,1,2023-01,Biesdorf,Marzahn-Hellersdorf,low,1_room,1,39.3,3,3,post_war_1949_1990,H,False,False,True,11.34,228,160,388,5.82
R022510,2024-11-15,2024,11,2024-11,Haselhorst,Spandau,low,2_room,2,81.2,2,3,altbau_pre_1949,F,False,True,False,10.33,644,272,915,7.93
R022511,2025-02-13,2025,2,2025-02,Mariendorf,Tempelhof-Schöneberg,medium,3_room,3,76.5,2,4,altbau_pre_1949,G,False,True,False,9.02,696,248,944,9.1
R022512,2024-02-16,2024,2,2024-02,Märkisches Viertel,Reinickendorf,low,2_room,2,66.0,3,4,post_war_1949_1990,E,True,False,False,9.99,433,213,646,6.56
R022513,2020-03-20,2020,3,2020-03,Britz,Neukölln,low,2_room,2,49.2,2,4,altbau_pre_1949,H,False,True,False,9.9,334,144,477,6.78
R022514,2025-09-10,2025,9,2025-09,Kladow,Spandau,medium,3_room,3,80.0,0,6,altbau_pre_1949,D,False,True,False,17.52,882,303,1185,11.03
R022515,2025-03-03,2025,3,2025-03,Mahlsdorf,Marzahn-Hellersdorf,low,1_room,1,35.8,2,4,post_war_1949_1990,D,True,True,False,15.56,217,98,315,6.07
R022516,2025-09-29,2025,9,2025-09,Buch,Pankow,low,3_room,3,77.8,1,3,altbau_pre_1949,F,False,False,False,15.53,642,243,885,8.25
R022517,2022-10-23,2022,10,2022-10,Borsigwalde,Reinickendorf,low,4_room,4,124.2,3,5,modern_1990_2010,F,True,True,False,9.24,1095,469,1564,8.81
R022518,2024-02-08,2024,2,2024-02,Hohenschönhausen,Lichtenberg,low,3_room,3,69.8,4,4,modern_1990_2010,C,False,False,False,9.93,662,255,917,9.49
R022519,2025-07-29,2025,7,2025-07,Neukölln (Ort),Neukölln,medium,3_room,3,84.9,5,6,altbau_pre_1949,E,False,False,False,4.21,1328,299,1628,15.64
R022520,2020-10-20,2020,10,2020-10,Wittenau,Reinickendorf,low,1_room,1,33.5,1,3,post_war_1949_1990,E,False,True,False,8.58,209,133,342,6.23
R022521,2024-06-11,2024,6,2024-06,Moabit,Mitte,medium,2_room,2,69.5,2,4,new_post_2010,B,True,False,False,4.46,1434,206,1641,20.65
R022522,2023-09-20,2023,9,2023-09,Staaken,Spandau,low,2_room,2,67.5,2,6,altbau_pre_1949,F,False,False,False,16.5,570,344,913,8.44
R022523,2022-04-12,2022,4,2022-04,Müggelheim,Treptow-Köpenick,low,2_room,2,66.8,1,8,post_war_1949_1990,D,False,True,False,21.62,482,170,652,7.22
R022524,2024-02-29,2024,2,2024-02,Moabit,Mitte,medium,1_room,1,36.3,4,5,altbau_pre_1949,F,False,True,False,3.54,597,113,710,16.43
R022525,2020-04-17,2020,4,2020-04,Moabit,Mitte,medium,3_room,3,92.8,2,6,altbau_pre_1949,F,False,True,False,3.29,1241,274,1514,13.36
R022526,2024-05-09,2024,5,2024-05,Niederschönhausen,Pankow,medium,3_room,3,48.5,3,3,modern_1990_2010,A,True,True,False,6.01,666,142,808,13.75
R022527,2021-03-02,2021,3,2021-03,Falkenhagener Feld,Spandau,low,1_room,1,40.6,3,5,post_war_1949_1990,F,True,True,False,12.6,188,102,290,4.62
